geo_id,day,cases_weekly
np,20200210,0
np,20200217,0
np,20200224,0
np,20200302,0
np,20200309,0
np,20200316,0
np,20200323,0
np,20200330,4
np,20200406,4
np,20200413,3
np,20200420,19
np,20200427,21
np,20200504,23
np,20200511,45
np,20200518,184
np,20200525,299
np,20200601,969
np,20200608,1876
np,20200615,2312
np,20200622,3266
np,20200629,3746
np,20200706,3012
np,20200713,1017
np,20200720,857
np,20200727,955
np,20200803,1719
np,20200810,2640
np,20200817,3688
np,20200824,5275
np,20200831,6626
np,20200907,7696
np,20200914,7902
np,20200921,9963
np,20200928,9272
np,20201005,13429
np,20201012,20932
np,20201019,24491
np,20201026,25843
np,20201102,15478
np,20201109,20886
np,20201116,15323
np,20201123,10532
np,20201130,11670
np,20201207,9003
np,20201214,7442
np,20201221,5349
np,20201228,4409
nz,20200106,0
nz,20200113,0
nz,20200120,0
nz,20200127,0
nz,20200203,0
nz,20200210,0
nz,20200217,0
nz,20200224,0
nz,20200302,1
nz,20200309,4
nz,20200316,3
nz,20200323,94
nz,20200330,450
nz,20200406,359
nz,20200413,153
nz,20200420,41
nz,20200427,17
nz,20200504,15
nz,20200511,10
nz,20200518,2
nz,20200525,5
nz,20200601,0
nz,20200608,0
nz,20200615,0
nz,20200622,9
nz,20200629,15
nz,20200706,5
nz,20200713,11
nz,20200720,10
nz,20200727,2
nz,20200803,11
nz,20200810,2
nz,20200817,61
nz,20200824,52
nz,20200831,55
nz,20200907,38
nz,20200914,22
nz,20200921,17
nz,20200928,13
nz,20201005,22
nz,20201012,16
nz,20201019,15
nz,20201026,54
nz,20201102,23
nz,20201109,23
nz,20201116,15
nz,20201123,29
nz,20201130,26
nz,20201207,23
nz,20201214,17
nz,20201221,25
nz,20201228,23
om,20200106,0
om,20200113,0
om,20200120,0
om,20200127,0
om,20200203,0
om,20200210,0
om,20200217,0
om,20200224,0
om,20200302,6
om,20200309,10
om,20200316,6
om,20200323,33
om,20200330,112
om,20200406,131
om,20200413,301
om,20200420,667
om,20200427,732
om,20200504,570
om,20200511,831
om,20200518,1787
om,20200525,2584
om,20200601,3667
om,20200608,5445
om,20200615,6599
om,20200622,5990
om,20200629,8679
om,20200706,8028
om,20200713,9837
om,20200720,10646
om,20200727,9344
om,20200803,3154
om,20200810,2421
om,20200817,1506
om,20200824,683
om,20200831,1775
om,20200907,1528
om,20200914,2674
om,20200921,3729
om,20200928,3975
om,20201005,3820
om,20201012,4620
om,20201019,4063
om,20201026,2979
om,20201102,2802
om,20201109,2406
om,20201116,2249
om,20201123,1692
om,20201130,1403
om,20201207,1402
om,20201214,1354
om,20201221,1427
om,20201228,805
pa,20200316,43
pa,20200323,270
pa,20200330,676
pa,20200406,999
pa,20200413,1412
pa,20200420,1067
pa,20200427,1312
pa,20200504,1418
pa,20200511,1251
pa,20200518,1158
pa,20200525,1320
pa,20200601,2537
pa,20200608,2962
pa,20200615,4261
pa,20200622,5344
pa,20200629,5656
pa,20200706,6463
pa,20200713,7484
pa,20200720,7835
pa,20200727,6828
pa,20200803,7157
pa,20200810,7039
pa,20200817,7448
pa,20200824,4960
pa,20200831,5165
pa,20200907,4978
pa,20200914,4702
pa,20200921,4458
pa,20200928,4352
pa,20201005,4731
pa,20201012,5027
pa,20201019,4432
pa,20201026,4455
pa,20201102,5136
pa,20201109,5191
pa,20201116,7126
pa,20201123,8130
pa,20201130,9946
pa,20201207,12990
pa,20201214,15288
pa,20201221,21031
pa,20201228,19667
pe,20200309,7
pe,20200316,64
pe,20200323,292
pe,20200330,489
pe,20200406,1429
pe,20200413,5238
pe,20200420,8109
pe,20200427,11889
pe,20200504,18411
pe,20200511,21379
pe,20200518,24966
pe,20200525,27686
pe,20200601,44517
pe,20200608,32039
pe,20200615,33221
pe,20200622,25200
pe,20200629,24483
pe,20200706,23299
pe,20200713,23608
pe,20200720,27264
pe,20200727,31207
pe,20200803,44053
pe,20200810,49174
pe,20200817,57922
pe,20200824,58380
pe,20200831,52840
pe,20200907,42811
pe,20200914,39642
pe,20200921,39276
pe,20200928,36407
pe,20201005,22867
pe,20201012,21202
pe,20201019,19304
pe,20201026,20040
pe,20201102,16196
pe,20201109,17422
pe,20201116,14678
pe,20201123,12659
pe,20201130,12860
pe,20201207,11382
pe,20201214,11061
pe,20201221,13502
pe,20201228,10433
pf,20200323,18
pf,20200330,17
pf,20200406,6
pf,20200413,12
pf,20200420,2
pf,20200427,2
pf,20200504,1
pf,20200511,2
pf,20200518,0
pf,20200525,0
pf,20200601,0
pf,20200608,0
pf,20200615,0
pf,20200622,0
pf,20200629,2
pf,20200706,0
pf,20200713,0
pf,20200720,0
pf,20200727,0
pf,20200803,0
pf,20200810,0
pf,20200817,130
pf,20200824,44
pf,20200831,184
pf,20200907,274
pf,20200914,197
pf,20200921,427
pf,20200928,14
pf,20201005,632
pf,20201012,728
pf,20201019,1105
pf,20201026,2000
pf,20201102,1465
pf,20201109,2733
pf,20201116,1711
pf,20201123,1272
pf,20201130,1118
pf,20201207,1011
pf,20201214,640
pf,20201221,435
pf,20201228,368
pg,20200323,1
pg,20200330,0
pg,20200406,0
pg,20200413,1
pg,20200420,5
pg,20200427,1
pg,20200504,0
pg,20200511,0
pg,20200518,0
pg,20200525,0
pg,20200601,0
pg,20200608,0
pg,20200615,0
pg,20200622,1
pg,20200629,2
pg,20200706,0
pg,20200713,0
pg,20200720,6
pg,20200727,45
pg,20200803,48
pg,20200810,104
pg,20200817,109
pg,20200824,78
pg,20200831,58
pg,20200907,38
pg,20200914,14
pg,20200921,6
pg,20200928,15
pg,20201005,8
pg,20201012,14
pg,20201019,27
pg,20201026,7
pg,20201102,2
pg,20201109,7
pg,20201116,3
pg,20201123,4
pg,20201130,51
pg,20201207,16
pg,20201214,54
pg,20201221,36
pg,20201228,19
ph,20200106,0
ph,20200113,0
ph,20200120,0
ph,20200127,0
ph,20200203,2
ph,20200210,1
ph,20200217,0
ph,20200224,0
ph,20200302,0
ph,20200309,7
ph,20200316,130
ph,20200323,240
ph,20200330,1038
ph,20200406,1828
ph,20200413,1402
ph,20200420,1611
ph,20200427,1320
ph,20200504,1644
ph,20200511,1571
ph,20200518,1719
ph,20200525,1522
ph,20200601,4051
ph,20200608,3809
ph,20200615,4035
ph,20200622,4122
ph,20200629,5403
ph,20200706,6375
ph,20200713,14429
ph,20200720,11197
ph,20200727,12992
ph,20200803,22737
ph,20200810,26728
ph,20200817,31340
ph,20200824,28348
ph,20200831,27795
ph,20200907,19969
ph,20200914,23851
ph,20200921,25527
ph,20200928,17483
ph,20201005,18271
ph,20201012,16844
ph,20201019,17277
ph,20201026,13410
ph,20201102,13085
ph,20201109,13282
ph,20201116,11443
ph,20201123,10980
ph,20201130,11046
ph,20201207,9970
ph,20201214,9566
ph,20201221,10389
ph,20201228,10097
pk,20200106,0
pk,20200113,0
pk,20200120,0
pk,20200127,0
pk,20200203,0
pk,20200210,0
pk,20200217,0
pk,20200224,0
pk,20200302,4
pk,20200309,2
pk,20200316,25
pk,20200323,753
pk,20200330,742
pk,20200406,1751
pk,20200413,2097
pk,20200420,3044
pk,20200427,4910
pk,20200504,6858
pk,20200511,10755
pk,20200518,11184
pk,20200525,14224
pk,20200601,16111
pk,20200608,31211
pk,20200615,40807
pk,20200622,36610
pk,20200629,25424
pk,20200706,25306
pk,20200713,19807
pk,20200720,13458
pk,20200727,9206
pk,20200803,5740
pk,20200810,4631
pk,20200817,4555
pk,20200824,3550
pk,20200831,3084
pk,20200907,3054
pk,20200914,3117
pk,20200921,4284
pk,20200928,4537
pk,20201005,3775
pk,20201012,4316
pk,20201019,4520
pk,20201026,5150
pk,20201102,6491
pk,20201109,9746
pk,20201116,14193
pk,20201123,17897
pk,20201130,21095
pk,20201207,22270
pk,20201214,20493
pk,20201221,18181
pk,20201228,14341
pl,20200309,11
pl,20200316,114
pl,20200323,509
pl,20200330,1228
pl,20200406,2240
pl,20200413,2572
pl,20200420,2613
pl,20200427,2330
pl,20200504,2076
pl,20200511,2303
pl,20200518,2533
pl,20200525,2797
pl,20200601,2460
pl,20200608,2775
pl,20200615,2831
pl,20200622,2539
pl,20200629,1976
pl,20200706,2043
pl,20200713,1941
pl,20200720,2213
pl,20200727,2961
pl,20200803,3829
pl,20200810,4897
pl,20200817,4893
pl,20200824,5078
pl,20200831,5108
pl,20200907,3954
pl,20200914,3328
pl,20200921,5088
pl,20200928,8090
pl,20201005,10810
pl,20201012,27676
pl,20201019,49950
pl,20201026,77922
pl,20201102,126214
pl,20201109,166523
pl,20201116,166547
pl,20201123,148359
pl,20201130,123744
pl,20201207,78374
pl,20201214,72227
pl,20201221,67024
pl,20201228,58310
pr,20200330,127
pr,20200406,348
pr,20200413,422
pr,20200420,316
pr,20200427,158
pr,20200504,437
pr,20200511,390
pr,20200518,448
pr,20200525,543
pr,20200601,587
pr,20200608,1209
pr,20200615,826
pr,20200622,714
pr,20200629,664
pr,20200706,727
pr,20200713,1905
pr,20200720,2242
pr,20200727,3080
pr,20200803,3268
pr,20200810,3710
pr,20200817,3885
pr,20200824,3890
pr,20200831,2952
pr,20200907,1685
pr,20200914,2847
pr,20200921,4458
pr,20200928,4466
pr,20201005,4371
pr,20201012,2996
pr,20201019,3622
pr,20201026,5210
pr,20201102,4158
pr,20201109,5404
pr,20201116,5959
pr,20201123,6900
pr,20201130,5671
pr,20201207,7509
pr,20201214,9054
pr,20201221,8229
pr,20201228,13317
ps,20200316,38
ps,20200323,21
ps,20200330,47
ps,20200406,111
ps,20200413,51
ps,20200420,54
ps,20200427,173
ps,20200504,27
ps,20200511,25
ps,20200518,13
ps,20200525,42
ps,20200601,25
ps,20200608,24
ps,20200615,22
ps,20200622,349
ps,20200629,1226
ps,20200706,2210
ps,20200713,2580
ps,20200720,3014
ps,20200727,3077
ps,20200803,2651
ps,20200810,2871
ps,20200817,3284
ps,20200824,3089
ps,20200831,4039
ps,20200907,4949
ps,20200914,5498
ps,20200921,5936
ps,20200928,3747
ps,20201005,3240
ps,20201012,3123
ps,20201019,2983
ps,20201026,3507
ps,20201102,3756
ps,20201109,4359
ps,20201116,5165
ps,20201123,9014
ps,20201130,12448
ps,20201207,15247
ps,20201214,12622
ps,20201221,15390
ps,20201228,10316
pt,20200309,30
pt,20200316,215
pt,20200323,1355
pt,20200330,4362
pt,20200406,5316
pt,20200413,5307
pt,20200420,3621
pt,20200427,3640
pt,20200504,1678
pt,20200511,2057
pt,20200518,1455
pt,20200525,1587
pt,20200601,1877
pt,20200608,1993
pt,20200615,2197
pt,20200622,2443
pt,20200629,2513
pt,20200706,2251
pt,20200713,2615
pt,20200720,2124
pt,20200727,1528
pt,20200803,1299
pt,20200810,1205
pt,20200817,1434
pt,20200824,1495
pt,20200831,2171
pt,20200907,2490
pt,20200914,3725
pt,20200921,4594
pt,20200928,5027
pt,20201005,4643
pt,20201012,8417
pt,20201019,13247
pt,20201026,18775
pt,20201102,25655
pt,20201109,34983
pt,20201116,37977
pt,20201123,43457
pt,20201130,34041
pt,20201207,27675
pt,20201214,26270
pt,20201221,25377
pt,20201228,22545
py,20200316,8
py,20200323,14
py,20200330,42
py,20200406,49
py,20200413,34
py,20200420,59
py,20200427,22
py,20200504,168
py,20200511,317
py,20200518,73
py,20200525,76
py,20200601,124
py,20200608,149
py,20200615,154
py,20200622,90
py,20200629,748
py,20200706,300
py,20200713,521
py,20200720,773
py,20200727,723
py,20200803,1200
py,20200810,1263
py,20200817,2884
py,20200824,3442
py,20200831,3962
py,20200907,5291
py,20200914,5331
py,20200921,5703
py,20200928,5164
py,20201005,5498
py,20201012,5493
py,20201019,5049
py,20201026,4870
py,20201102,4137
py,20201109,3858
py,20201116,3985
py,20201123,4902
py,20201130,5430
py,20201207,6014
py,20201214,5662
py,20201221,7030
py,20201228,4762
qa,20200106,0
qa,20200113,0
qa,20200120,0
qa,20200127,0
qa,20200203,0
qa,20200210,0
qa,20200217,0
qa,20200224,0
qa,20200302,3
qa,20200309,12
qa,20200316,386
qa,20200323,93
qa,20200330,140
qa,20200406,970
qa,20200413,1375
qa,20200420,2469
qa,20200427,4839
qa,20200504,5264
qa,20200511,6969
qa,20200518,10084
qa,20200525,11110
qa,20200601,13196
qa,20200608,11880
qa,20200615,10812
qa,20200622,7767
qa,20200629,7044
qa,20200706,5386
qa,20200713,3799
qa,20200720,3050
qa,20200727,2657
qa,20200803,1802
qa,20200810,1840
qa,20200817,2133
qa,20200824,1928
qa,20200831,1567
qa,20200907,1520
qa,20200914,1645
qa,20200921,1636
qa,20200928,1708
qa,20201005,1414
qa,20201012,1487
qa,20201019,1446
qa,20201026,1739
qa,20201102,1550
qa,20201109,1483
qa,20201116,1582
qa,20201123,1444
qa,20201130,1419
qa,20201207,1260
qa,20201214,1213
qa,20201221,880
qa,20201228,1061
ro,20200106,0
ro,20200113,0
ro,20200120,0
ro,20200127,0
ro,20200203,0
ro,20200210,0
ro,20200217,0
ro,20200224,0
ro,20200302,3
ro,20200309,12
ro,20200316,124
ro,20200323,294
ro,20200330,1327
ro,20200406,2104
ro,20200413,2436
ro,20200420,2446
ro,20200427,2290
ro,20200504,2127
ro,20200511,2199
ro,20200518,1509
ro,20200525,1199
ro,20200601,1187
ro,20200608,1222
ro,20200615,1520
ro,20200622,2046
ro,20200629,2268
ro,20200706,2660
ro,20200713,3562
ro,20200720,4923
ro,20200727,7340
ro,20200803,8388
ro,20200810,8582
ro,20200817,8693
ro,20200824,8064
ro,20200831,8260
ro,20200907,8229
ro,20200914,8481
ro,20200921,9286
ro,20200928,9892
ro,20201005,11392
ro,20201012,21218
ro,20201019,25105
ro,20201026,29260
ro,20201102,37015
ro,20201109,57088
ro,20201116,56530
ro,20201123,58364
ro,20201130,52891
ro,20201207,42040
ro,20201214,42759
ro,20201221,34959
ro,20201228,27135
rs,20200316,55
rs,20200323,133
rs,20200330,553
rs,20200406,1167
rs,20200413,1722
rs,20200420,2688
rs,20200427,1724
rs,20200504,1422
rs,20200511,650
rs,20200518,496
rs,20200525,549
rs,20200601,253
rs,20200608,411
rs,20200615,487
rs,20200622,584
rs,20200629,1152
rs,20200706,2085
rs,20200713,2229
rs,20200720,2534
rs,20200727,2836
rs,20200803,2463
rs,20200810,1906
rs,20200817,1583
rs,20200824,975
rs,20200831,708
rs,20200907,540
rs,20200914,503
rs,20200921,500
rs,20200928,476
rs,20201005,517
rs,20201012,886
rs,20201019,1373
rs,20201026,3326
rs,20201102,8917
rs,20201109,14344
rs,20201116,21821
rs,20201123,36552
rs,20201130,48094
rs,20201207,50438
rs,20201214,46780
rs,20201221,37315
rs,20201228,24872
ru,20200106,0
ru,20200113,0
ru,20200120,0
ru,20200127,0
ru,20200203,2
ru,20200210,0
ru,20200217,0
ru,20200224,0
ru,20200302,0
ru,20200309,8
ru,20200316,53
ru,20200323,304
ru,20200330,1167
ru,20200406,3855
ru,20200413,10381
ru,20200420,27083
ru,20200427,38096
ru,20200504,53738
ru,20200511,75001
ru,20200518,72064
ru,20200525,62729
ru,20200601,61362
ru,20200608,61830
ru,20200615,61291
ru,20200622,55716
ru,20200629,49757
ru,20200706,46814
ru,20200713,45911
ru,20200720,44384
ru,20200727,40939
ru,20200803,38385
ru,20200810,36666
ru,20200817,35317
ru,20200824,33896
ru,20200831,33577
ru,20200907,35179
ru,20200914,37306
ru,20200921,40588
ru,20200928,48039
ru,20201005,63563
ru,20201012,83717
ru,20201019,100616
ru,20201026,114543
ru,20201102,122904
ru,20201109,137553
ru,20201116,151491
ru,20201123,163504
ru,20201130,179987
ru,20201207,191454
ru,20201214,193158
ru,20201221,108740
ru,20201228,315367
rw,20200316,5
rw,20200323,14
rw,20200330,51
rw,20200406,34
rw,20200413,22
rw,20200420,21
rw,20200427,44
rw,20200504,68
rw,20200511,25
rw,20200518,8
rw,20200525,35
rw,20200601,43
rw,20200608,69
rw,20200615,143
rw,20200622,146
rw,20200629,172
rw,20200706,205
rw,20200713,232
rw,20200720,245
rw,20200727,239
rw,20200803,241
rw,20200810,78
rw,20200817,313
rw,20200824,636
rw,20200831,931
rw,20200907,354
rw,20200914,217
rw,20200921,120
rw,20200928,109
rw,20201005,46
rw,20201012,30
rw,20201019,78
rw,20201026,92
rw,20201102,80
rw,20201109,76
rw,20201116,233
rw,20201123,210
rw,20201130,254
rw,20201207,210
rw,20201214,530
rw,20201221,634
rw,20201228,728
sa,20200309,11
sa,20200316,107
sa,20200323,393
sa,20200330,718
sa,20200406,1156
sa,20200413,2077
sa,20200420,4900
sa,20200427,8160
sa,20200504,9489
sa,20200511,12037
sa,20200518,15704
sa,20200525,17808
sa,20200601,12701
sa,20200608,16653
sa,20200615,25627
sa,20200622,30071
sa,20200629,24881
sa,20200706,27016
sa,20200713,22750
sa,20200720,18661
sa,20200727,16021
sa,20200803,11894
sa,20200810,9855
sa,20200817,9852
sa,20200824,8937
sa,20200831,7342
sa,20200907,6006
sa,20200914,4824
sa,20200921,4103
sa,20200928,3439
sa,20201005,3194
sa,20201012,2880
sa,20201019,2935
sa,20201026,2673
sa,20201102,2781
sa,20201109,2936
sa,20201116,2663
sa,20201123,2003
sa,20201130,1870
sa,20201207,1585
sa,20201214,1175
sa,20201221,1122
sa,20201228,1210
sb,20201019,3
sb,20201026,1
sb,20201102,4
sb,20201109,5
sb,20201116,3
sb,20201123,0
sb,20201130,1
sb,20201207,0
sb,20201214,0
sb,20201221,0
sb,20201228,0
sc,20200316,3
sc,20200323,4
sc,20200330,1
sc,20200406,2
sc,20200413,0
sc,20200420,1
sc,20200427,0
sc,20200504,0
sc,20200511,0
sc,20200518,0
sc,20200525,0
sc,20200601,0
sc,20200608,0
sc,20200615,0
sc,20200622,0
sc,20200629,0
sc,20200706,0
sc,20200713,89
sc,20200720,0
sc,20200727,14
sc,20200803,0
sc,20200810,12
sc,20200817,1
sc,20200824,5
sc,20200831,4
sc,20200907,1
sc,20200914,2
sc,20200921,2
sc,20200928,2
sc,20201005,2
sc,20201012,3
sc,20201019,1
sc,20201026,4
sc,20201102,0
sc,20201109,5
sc,20201116,0
sc,20201123,8
sc,20201130,7
sc,20201207,11
sc,20201214,18
sc,20201221,3
sc,20201228,12
sd,20200316,1
sd,20200323,1
sd,20200330,3
sd,20200406,7
sd,20200413,7
sd,20200420,47
sd,20200427,171
sd,20200504,441
sd,20200511,685
sd,20200518,926
sd,20200525,1345
sd,20200601,1392
sd,20200608,1057
sd,20200615,1137
sd,20200622,1360
sd,20200629,678
sd,20200706,509
sd,20200713,483
sd,20200720,512
sd,20200727,623
sd,20200803,353
sd,20200810,156
sd,20200817,516
sd,20200824,426
sd,20200831,353
sd,20200907,218
sd,20200914,63
sd,20200921,85
sd,20200928,51
sd,20201005,47
sd,20201012,17
sd,20201019,21
sd,20201026,51
sd,20201102,77
sd,20201109,271
sd,20201116,536
sd,20201123,1213
sd,20201130,1788
sd,20201207,1841
sd,20201214,1918
sd,20201221,1437
sd,20201228,493
se,20200106,0
se,20200113,0
se,20200120,0
se,20200127,0
se,20200203,0
se,20200210,1
se,20200217,0
se,20200224,0
se,20200302,13
se,20200309,211
se,20200316,838
se,20200323,924
se,20200330,1957
se,20200406,3229
se,20200413,3740
se,20200420,3751
se,20200427,4201
se,20200504,3832
se,20200511,4152
se,20200518,3869
se,20200525,3660
se,20200601,4281
se,20200608,6021
se,20200615,7123
se,20200622,7073
se,20200629,7460
se,20200706,4275
se,20200713,2179
se,20200720,1622
se,20200727,1316
se,20200803,1556
se,20200810,2014
se,20200817,2052
se,20200824,1687
se,20200831,1200
se,20200907,1332
se,20200914,1592
se,20200921,2080
se,20200928,2919
se,20201005,3642
se,20201012,4278
se,20201019,5620
se,20201026,9157
se,20201102,18476
se,20201109,25406
se,20201116,31323
se,20201123,31960
se,20201130,35563
se,20201207,36843
se,20201214,43646
se,20201221,46207
se,20201228,37168
sg,20200106,0
sg,20200113,0
sg,20200120,0
sg,20200127,4
sg,20200203,14
sg,20200210,25
sg,20200217,32
sg,20200224,14
sg,20200302,17
sg,20200309,44
sg,20200316,76
sg,20200323,229
sg,20200330,389
sg,20200406,465
sg,20200413,1223
sg,20200420,4056
sg,20200427,7036
sg,20200504,4581
sg,20200511,5131
sg,20200518,4702
sg,20200525,3578
sg,20200601,3268
sg,20200608,3026
sg,20200615,2694
sg,20200622,1491
sg,20200629,1364
sg,20200706,1205
sg,20200713,1297
sg,20200720,1951
sg,20200727,2457
sg,20200803,2456
sg,20200810,2279
sg,20200817,643
sg,20200824,606
sg,20200831,418
sg,20200907,251
sg,20200914,384
sg,20200921,170
sg,20200928,124
sg,20201005,112
sg,20201012,64
sg,20201019,35
sg,20201026,59
sg,20201102,49
sg,20201109,37
sg,20201116,63
sg,20201123,41
sg,20201130,53
sg,20201207,47
sg,20201214,60
sg,20201221,102
sg,20201228,102
si,20200309,16
si,20200316,203
si,20200323,195
si,20200330,316
si,20200406,267
si,20200413,208
si,20200420,125
si,20200427,77
si,20200504,32
si,20200511,21
si,20200518,6
si,20200525,3
si,20200601,4
si,20200608,12
si,20200615,10
si,20200622,25
si,20200629,61
si,20200706,119
si,20200713,141
si,20200720,105
si,20200727,136
si,20200803,98
si,20200810,69
si,20200817,167
si,20200824,235
si,20200831,214
si,20200907,309
si,20200914,528
si,20200921,718
si,20200928,930
si,20201005,1148
si,20201012,2167
si,20201019,4479
si,20201026,9806
si,20201102,12699
si,20201109,9512
si,20201116,9881
si,20201123,10266
si,20201130,10073
si,20201207,10424
si,20201214,10509
si,20201221,9585
si,20201228,9428
sk,20200309,5
sk,20200316,56
sk,20200323,124
sk,20200330,151
sk,20200406,149
sk,20200413,257
sk,20200420,419
sk,20200427,218
sk,20200504,29
sk,20200511,49
sk,20200518,37
sk,20200525,15
sk,20200601,13
sk,20200608,6
sk,20200615,20
sk,20200622,39
sk,20200629,77
sk,20200706,100
sk,20200713,137
sk,20200720,78
sk,20200727,200
sk,20200803,165
sk,20200810,252
sk,20200817,306
sk,20200824,454
sk,20200831,520
sk,20200907,738
sk,20200914,918
sk,20200921,1145
sk,20200928,2401
sk,20201005,4061
sk,20201012,6712
sk,20201019,9984
sk,20201026,14008
sk,20201102,16103
sk,20201109,15549
sk,20201116,11272
sk,20201123,9474
sk,20201130,9492
sk,20201207,10998
sk,20201214,16253
sk,20201221,18352
sk,20201228,16756
sl,20200406,6
sl,20200413,4
sl,20200420,25
sl,20200427,58
sl,20200504,64
sl,20200511,150
sl,20200518,198
sl,20200525,202
sl,20200601,154
sl,20200608,108
sl,20200615,200
sl,20200622,158
sl,20200629,100
sl,20200706,115
sl,20200713,93
sl,20200720,76
sl,20200727,72
sl,20200803,60
sl,20200810,73
sl,20200817,40
sl,20200824,36
sl,20200831,30
sl,20200907,32
sl,20200914,55
sl,20200921,59
sl,20200928,47
sl,20201005,54
sl,20201012,37
sl,20201019,24
sl,20201026,16
sl,20201102,20
sl,20201109,15
sl,20201116,10
sl,20201123,14
sl,20201130,6
sl,20201207,15
sl,20201214,19
sl,20201221,64
sl,20201228,51
sm,20200106,0
sm,20200113,0
sm,20200120,0
sm,20200127,0
sm,20200203,0
sm,20200210,0
sm,20200217,0
sm,20200224,0
sm,20200302,8
sm,20200309,29
sm,20200316,61
sm,20200323,53
sm,20200330,78
sm,20200406,37
sm,20200413,90
sm,20200420,105
sm,20200427,77
sm,20200504,44
sm,20200511,46
sm,20200518,26
sm,20200525,11
sm,20200601,6
sm,20200608,16
sm,20200615,7
sm,20200622,2
sm,20200629,2
sm,20200706,0
sm,20200713,1
sm,20200720,0
sm,20200727,0
sm,20200803,0
sm,20200810,11
sm,20200817,0
sm,20200824,0
sm,20200831,0
sm,20200907,6
sm,20200914,6
sm,20200921,1
sm,20200928,4
sm,20201005,5
sm,20201012,20
sm,20201019,7
sm,20201026,60
sm,20201102,109
sm,20201109,115
sm,20201116,210
sm,20201123,142
sm,20201130,191
sm,20201207,203
sm,20201214,158
sm,20201221,160
sm,20201228,168
sn,20200316,26
sn,20200323,41
sn,20200330,75
sn,20200406,80
sn,20200413,58
sn,20200420,87
sn,20200427,304
sn,20200504,511
sn,20200511,527
sn,20200518,771
sn,20200525,567
sn,20200601,598
sn,20200608,683
sn,20200615,762
sn,20200622,798
sn,20200629,698
sn,20200706,814
sn,20200713,735
sn,20200720,675
sn,20200727,871
sn,20200803,663
sn,20200810,831
sn,20200817,987
sn,20200824,787
sn,20200831,607
sn,20200907,431
sn,20200914,293
sn,20200921,434
sn,20200928,195
sn,20201005,185
sn,20201012,174
sn,20201019,150
sn,20201026,133
sn,20201102,79
sn,20201109,78
sn,20201116,85
sn,20201123,89
sn,20201130,193
sn,20201207,402
sn,20201214,598
sn,20201221,683
sn,20201228,970
so,20200323,1
so,20200330,2
so,20200406,4
so,20200413,18
so,20200420,139
so,20200427,272
so,20200504,286
so,20200511,332
so,20200518,367
so,20200525,173
so,20200601,382
so,20200608,358
so,20200615,269
so,20200622,176
so,20200629,115
so,20200706,103
so,20200713,62
so,20200720,60
so,20200727,59
so,20200803,34
so,20200810,15
so,20200817,29
so,20200824,13
so,20200831,41
so,20200907,52
so,20200914,27
so,20200921,53
so,20200928,146
so,20201005,157
so,20201012,119
so,20201019,0
so,20201026,77
so,20201102,0
so,20201109,288
so,20201116,72
so,20201123,144
so,20201130,0
so,20201207,80
so,20201214,54
so,20201221,83
so,20201228,28
sr,20200323,5
sr,20200330,3
sr,20200406,2
sr,20200413,0
sr,20200420,0
sr,20200427,0
sr,20200504,0
sr,20200511,0
sr,20200518,0
sr,20200525,1
sr,20200601,12
sr,20200608,99
sr,20200615,86
sr,20200622,106
sr,20200629,176
sr,20200706,104
sr,20200713,147
sr,20200720,288
sr,20200727,410
sr,20200803,410
sr,20200810,542
sr,20200817,625
sr,20200824,591
sr,20200831,402
sr,20200907,337
sr,20200914,236
sr,20200921,141
sr,20200928,112
sr,20201005,106
sr,20201012,110
sr,20201019,79
sr,20201026,40
sr,20201102,40
sr,20201109,29
sr,20201116,35
sr,20201123,22
sr,20201130,16
sr,20201207,12
sr,20201214,29
sr,20201221,230
sr,20201228,430
ss,20200406,1
ss,20200413,3
ss,20200420,0
ss,20200427,2
ss,20200504,40
ss,20200511,110
ss,20200518,126
ss,20200525,281
ss,20200601,431
ss,20200608,323
ss,20200615,376
ss,20200622,189
ss,20200629,107
ss,20200706,47
ss,20200713,103
ss,20200720,61
ss,20200727,62
ss,20200803,167
ss,20200810,41
ss,20200817,19
ss,20200824,10
ss,20200831,20
ss,20200907,25
ss,20200914,34
ss,20200921,64
ss,20200928,44
ss,20201005,40
ss,20201012,51
ss,20201019,65
ss,20201026,41
ss,20201102,43
ss,20201109,29
ss,20201116,48
ss,20201123,44
ss,20201130,62
ss,20201207,72
ss,20201214,42
ss,20201221,5
ss,20201228,263
st,20200413,4
st,20200420,0
st,20200427,4
st,20200504,10
st,20200511,190
st,20200518,27
st,20200525,64
st,20200601,184
st,20200608,31
st,20200615,147
st,20200622,37
st,20200629,15
st,20200706,7
st,20200713,9
st,20200720,17
st,20200727,117
st,20200803,11
st,20200810,4
st,20200817,7
st,20200824,7
st,20200831,4
st,20200907,2
st,20200914,8
st,20200921,2
st,20200928,3
st,20201005,2
st,20201012,16
st,20201019,4
st,20201026,7
st,20201102,9
st,20201109,13
st,20201116,3
st,20201123,14
st,20201130,10
st,20201207,10
st,20201214,10
st,20201221,3
st,20201228,2
sv,20200323,3
sv,20200330,27
sv,20200406,39
sv,20200413,56
sv,20200420,76
sv,20200427,97
sv,20200504,257
sv,20200511,403
sv,20200518,380
sv,20200525,577
sv,20200601,602
sv,20200608,498
sv,20200615,705
sv,20200622,906
sv,20200629,1308
sv,20200706,1843
sv,20200713,1897
sv,20200720,2172
sv,20200727,2784
sv,20200803,2818
sv,20200810,2975
sv,20200817,2489
sv,20200824,1710
