geo_id,day,cumulative_number_for_14_days_of_covid_19_cases_per_100000
ag,20200913,1.02970705
ag,20200914,1.02970705
ag,20200915,1.02970705
ag,20200916,1.02970705
ag,20200917,1.02970705
ag,20200918,0
ag,20200919,0
ag,20200920,1.02970705
ag,20200921,1.02970705
ag,20200922,1.02970705
ag,20200923,1.02970705
ag,20200924,2.0594141
ag,20200925,3.08912115
ag,20200926,3.08912115
ag,20200927,6.17824229
ag,20200928,6.17824229
ag,20200929,6.17824229
ag,20200930,6.17824229
ag,20201001,6.17824229
ag,20201002,11.32677753
ag,20201003,11.32677753
ag,20201004,11.32677753
ag,20201005,11.32677753
ag,20201006,11.32677753
ag,20201007,12.35648458
ag,20201008,11.32677753
ag,20201009,13.38619163
ag,20201010,13.38619163
ag,20201011,10.29707048
ag,20201012,10.29707048
ag,20201013,10.29707048
ag,20201014,10.29707048
ag,20201015,11.32677753
ag,20201016,6.17824229
ag,20201017,6.17824229
ag,20201018,12.35648458
ag,20201019,12.35648458
ag,20201020,12.35648458
ag,20201021,11.32677753
ag,20201022,14.41589868
ag,20201023,11.32677753
ag,20201024,11.32677753
ag,20201025,13.38619163
ag,20201026,13.38619163
ag,20201027,13.38619163
ag,20201028,13.38619163
ag,20201029,12.35648458
ag,20201030,12.35648458
ag,20201031,15.44560573
ag,20201101,9.26736344
ag,20201102,9.26736344
ag,20201103,9.26736344
ag,20201104,11.32677753
ag,20201105,8.23765639
ag,20201106,8.23765639
ag,20201107,8.23765639
ag,20201108,7.20794934
ag,20201109,7.20794934
ag,20201110,7.20794934
ag,20201111,7.20794934
ag,20201112,7.20794934
ag,20201113,7.20794934
ag,20201114,6.17824229
ag,20201115,6.17824229
ag,20201116,6.17824229
ag,20201117,6.17824229
ag,20201118,4.11882819
ag,20201119,9.26736344
ag,20201120,9.26736344
ag,20201121,9.26736344
ag,20201122,8.23765639
ag,20201123,8.23765639
ag,20201124,8.23765639
ag,20201125,9.26736344
ag,20201126,9.26736344
ag,20201127,10.29707048
ag,20201128,8.23765639
ag,20201129,7.20794934
ag,20201130,7.20794934
ag,20201201,7.20794934
ag,20201202,8.23765639
ag,20201203,5.14853524
ag,20201204,5.14853524
ag,20201205,5.14853524
ag,20201206,5.14853524
ag,20201207,7.20794934
ag,20201208,7.20794934
ag,20201209,6.17824229
ag,20201210,6.17824229
ag,20201211,5.14853524
ai,20200327,
ai,20200328,
ai,20200329,
ai,20200330,
ai,20200331,
ai,20200401,
ai,20200402,
ai,20200403,
ai,20200404,
ai,20200405,
ai,20200406,
ai,20200407,
ai,20200408,
ai,20200409,20.17213556
ai,20200410,6.72404519
ai,20200411,6.72404519
ai,20200412,6.72404519
ai,20200413,6.72404519
ai,20200414,6.72404519
ai,20200415,6.72404519
ai,20200416,6.72404519
ai,20200417,0
ai,20200418,0
ai,20200419,0
ai,20200420,0
ai,20200421,0
ai,20200422,0
ai,20200423,0
ai,20200424,0
ai,20200425,0
ai,20200426,0
ai,20200427,0
ai,20200428,0
ai,20200429,0
ai,20200430,0
ai,20200501,0
ai,20200502,0
ai,20200503,0
ai,20200504,0
ai,20200505,0
ai,20200506,0
ai,20200507,0
ai,20200508,0
ai,20200509,0
ai,20200510,0
ai,20200511,0
ai,20200512,0
ai,20200513,0
ai,20200514,0
ai,20200515,0
ai,20200516,0
ai,20200517,0
ai,20200518,0
ai,20200519,0
ai,20200520,0
ai,20200521,0
ai,20200522,0
ai,20200523,0
ai,20200524,0
ai,20200525,0
ai,20200526,0
ai,20200527,0
ai,20200528,0
ai,20200529,0
ai,20200530,0
ai,20200531,0
ai,20200601,0
ai,20200602,0
ai,20200603,0
ai,20200604,0
ai,20200605,0
ai,20200606,0
ai,20200607,0
ai,20200608,0
ai,20200609,0
ai,20200610,0
ai,20200611,0
ai,20200612,0
ai,20200613,0
ai,20200614,0
ai,20200615,0
ai,20200616,0
ai,20200617,0
ai,20200618,0
ai,20200619,0
ai,20200620,0
ai,20200621,0
ai,20200622,0
ai,20200623,0
ai,20200624,0
ai,20200625,0
ai,20200626,0
ai,20200627,0
ai,20200628,0
ai,20200629,0
ai,20200630,0
ai,20200701,0
ai,20200702,0
ai,20200703,0
ai,20200704,0
ai,20200705,0
ai,20200706,0
ai,20200707,0
ai,20200708,0
ai,20200709,0
ai,20200710,0
ai,20200711,0
ai,20200712,0
ai,20200713,0
ai,20200714,0
ai,20200715,0
ai,20200716,0
ai,20200717,0
ai,20200718,0
ai,20200719,0
ai,20200720,0
ai,20200721,0
ai,20200722,0
ai,20200723,0
ai,20200724,0
ai,20200725,0
ai,20200726,0
ai,20200727,0
ai,20200728,0
ai,20200729,0
ai,20200730,0
ai,20200731,0
ai,20200801,0
ai,20200802,0
ai,20200803,0
ai,20200804,0
ai,20200805,0
ai,20200806,0
ai,20200807,0
ai,20200808,0
ai,20200809,0
ai,20200810,0
ai,20200811,0
ai,20200812,0
ai,20200813,0
ai,20200814,0
ai,20200815,0
ai,20200816,0
ai,20200817,0
ai,20200818,0
ai,20200819,0
ai,20200820,0
ai,20200821,0
ai,20200822,0
ai,20200823,0
ai,20200824,0
ai,20200825,0
ai,20200826,0
ai,20200827,0
ai,20200828,0
ai,20200829,0
ai,20200830,0
ai,20200831,0
ai,20200901,0
ai,20200902,0
ai,20200903,0
ai,20200904,0
ai,20200905,0
ai,20200906,0
ai,20200907,0
ai,20200908,0
ai,20200909,0
ai,20200910,0
ai,20200911,0
ai,20200912,0
ai,20200913,0
ai,20200914,0
ai,20200915,0
ai,20200916,0
ai,20200917,0
ai,20200918,0
ai,20200919,0
ai,20200920,0
ai,20200921,0
ai,20200922,0
ai,20200923,0
ai,20200924,0
ai,20200925,0
ai,20200926,0
ai,20200927,0
ai,20200928,0
ai,20200929,0
ai,20200930,0
ai,20201001,0
ai,20201002,0
ai,20201003,0
ai,20201004,0
ai,20201005,0
ai,20201006,0
ai,20201007,0
ai,20201008,0
ai,20201009,0
ai,20201010,0
ai,20201011,0
ai,20201012,0
ai,20201013,0
ai,20201014,0
ai,20201015,0
ai,20201016,0
ai,20201017,0
ai,20201018,0
ai,20201019,0
ai,20201020,0
ai,20201021,0
ai,20201022,0
ai,20201023,0
ai,20201024,0
ai,20201025,0
ai,20201026,0
ai,20201027,0
ai,20201028,0
ai,20201029,0
ai,20201030,0
ai,20201031,0
ai,20201101,0
ai,20201102,0
ai,20201103,0
ai,20201104,0
ai,20201105,0
ai,20201106,0
ai,20201107,0
ai,20201108,0
ai,20201109,0
ai,20201110,0
ai,20201111,0
ai,20201112,0
ai,20201113,0
ai,20201114,0
ai,20201115,0
ai,20201116,0
ai,20201117,0
ai,20201118,0
ai,20201119,0
ai,20201120,0
ai,20201121,0
ai,20201122,0
ai,20201123,6.72404519
ai,20201124,6.72404519
ai,20201125,6.72404519
ai,20201126,6.72404519
ai,20201127,6.72404519
ai,20201128,6.72404519
ai,20201129,6.72404519
ai,20201130,6.72404519
ai,20201201,20.17213556
ai,20201202,20.17213556
ai,20201203,20.17213556
ai,20201204,20.17213556
ai,20201205,26.89618074
ai,20201206,26.89618074
ai,20201207,33.62022593
ai,20201208,33.62022593
ai,20201209,40.34427111
ai,20201210,40.34427111
ai,20201211,40.34427111
al,20200309,
al,20200310,
al,20200311,
al,20200312,
al,20200313,
al,20200314,
al,20200315,
al,20200316,
al,20200317,
al,20200318,
al,20200319,
al,20200320,
al,20200321,
al,20200322,2.65508954
al,20200323,3.03937882
al,20200324,3.28392654
al,20200325,3.94769893
al,20200326,4.71627748
al,20200327,5.2752437
al,20200328,5.34511448
al,20200329,5.55472681
al,20200330,5.93901609
al,20200331,6.00888686
al,20200401,6.56785308
al,20200402,6.98707775
al,20200403,7.23162547
al,20200404,8.17488097
al,20200405,8.97839491
al,20200406,9.50242574
al,20200407,9.67710268
al,20200408,9.08320107
al,20200409,8.87358874
al,20200410,8.20981636
al,20200411,8.03513941
al,20200412,8.24475174
al,20200413,8.17488097
al,20200414,8.52423485
al,20200415,8.10501019
al,20200416,8.20981636
al,20200417,8.41942869
al,20200418,8.20981636
al,20200419,7.51110858
al,20200420,7.02201314
al,20200421,7.23162547
al,20200422,7.89539786
al,20200423,8.17488097
al,20200424,8.87358874
al,20200425,9.15307185
al,20200426,9.74697346
al,20200427,9.78190885
al,20200428,9.39761957
al,20200429,9.6072319
al,20200430,9.50242574
al,20200501,8.90852413
al,20200502,8.48929947
al,20200503,8.41942869
al,20200504,8.13994558
al,20200505,7.65085014
al,20200506,7.37136703
al,20200507,6.91720697
al,20200508,6.25343459
al,20200509,6.00888686
al,20200510,5.03069598
al,20200511,4.9608252
al,20200512,4.75121287
al,20200513,4.40185898
al,20200514,3.98263432
al,20200515,4.36692359
al,20200516,4.68134209
al,20200517,5.03069598
al,20200518,5.2752437
al,20200519,5.06563137
al,20200520,4.50666515
al,20200521,4.61147131
al,20200522,4.43679437
al,20200523,4.57653593
al,20200524,4.6464067
al,20200525,4.54160054
al,20200526,4.61147131
al,20200527,5.34511448
al,20200528,5.93901609
al,20200529,6.2184992
al,20200530,6.39317614
al,20200531,6.60278847
al,20200601,6.67265925
al,20200602,6.81240081
al,20200603,7.51110858
al,20200604,7.68578552
al,20200605,7.96526863
al,20200606,8.0700748
al,20200607,8.48929947
al,20200608,8.66397641
al,20200609,9.04826569
al,20200610,9.43255496
al,20200611,10.16619812
al,20200612,10.79503512
al,20200613,11.07451823
al,20200614,11.94790295
al,20200615,13.41518928
al,20200616,15.61611877
al,20200617,17.74717748
al,20200618,18.79523914
al,20200619,20.64681475
al,20200620,21.86955335
al,20200621,23.02242118
al,20200622,23.79099974
al,20200623,25.57270456
al,20200624,26.13167078
al,20200625,27.0050555
al,20200626,28.19285872
al,20200627,29.7998866
al,20200628,30.25404665
al,20200629,30.77807748
al,20200630,30.60340054
al,20200701,30.14924049
al,20200702,29.97456354
al,20200703,30.53352976
al,20200704,31.93094531
al,20200705,32.42004076
al,20200706,33.74758553
al,20200707,33.85239169
al,20200708,34.62097025
al,20200709,34.65590564
al,20200710,34.79564719
al,20200711,35.24980724
al,20200712,36.36773968
al,20200713,36.75202896
al,20200714,38.60360456
al,20200715,39.54686006
al,20200716,40.94427561
al,20200717,41.53817722
al,20200718,40.31543861
al,20200719,41.53817722
al,20200720,41.81766033
al,20200721,42.16701422
al,20200722,43.73910671
al,20200723,43.73910671
al,20200724,44.64742682
al,20200725,45.13652226
al,20200726,44.22820215
al,20200727,45.73042387
al,20200728,45.73042387
al,20200729,46.46406703
al,20200730,47.26758097
al,20200731,47.02303325
al,20200801,47.86148258
al,20200802,48.49031958
al,20200803,49.92267052
al,20200804,50.62137829
al,20200805,51.00566757
al,20200806,53.48608017
al,20200807,54.14985256
al,20200808,55.23284961
al,20200809,57.22416676
al,20200810,57.57352065
al,20200811,57.85300376
al,20200812,58.6565177
al,20200813,59.80938553
al,20200814,61.97537963
al,20200815,64.31605068
al,20200816,65.11956462
al,20200817,65.01475845
al,20200818,65.64359545
al,20200819,66.51698017
al,20200820,67.18075256
al,20200821,68.15894344
al,20200822,68.75284505
al,20200823,69.87077749
al,20200824,70.42974371
al,20200825,72.28131931
al,20200826,72.77041476
al,20200827,73.71367025
al,20200828,73.78354103
al,20200829,72.59573781
al,20200830,70.53454988
al,20200831,69.87077749
al,20200901,70.35987293
al,20200902,68.19387883
al,20200903,66.93620484
al,20200904,65.57372467
al,20200905,64.5605984
al,20200906,63.82695524
al,20200907,63.86189063
al,20200908,62.91863513
al,20200909,62.67408741
al,20200910,62.0801858
al,20200911,62.0801858
al,20200912,63.79201985
al,20200913,66.58685095
al,20200914,68.92752199
al,20200915,70.11532521
al,20200916,72.17651315
al,20200917,72.9450917
al,20200918,73.50405792
al,20200919,73.5739287
al,20200920,74.20276569
al,20200921,74.41237803
al,20200922,74.37744264
al,20200923,73.81847642
al,20200924,72.77041476
al,20200925,72.0018362
al,20200926,70.70922682
al,20200927,68.75284505
al,20200928,66.58685095
al,20200929,65.36411234
al,20200930,64.49072762
al,20201001,64.03656757
al,20201002,64.90995229
al,20201003,66.09775551
al,20201004,66.06282012
al,20201005,65.71346623
al,20201006,65.5038539
al,20201007,66.44710939
al,20201008,67.87946033
al,20201009,69.10219894
al,20201010,70.60442065
al,20201011,72.59573781
al,20201012,74.76173191
al,20201013,76.12421208
al,20201014,78.04565846
al,20201015,80.56100645
al,20201016,84.05454532
al,20201017,88.59614586
al,20201018,92.8233279
al,20201019,97.43479921
al,20201020,102.71004291
al,20201021,107.7058035
al,20201022,112.42208098
al,20201023,117.06848769
al,20201024,121.92450672
al,20201025,126.71065498
al,20201026,131.2871909
al,20201027,135.37463139
al,20201028,138.93804104
al,20201029,142.71106302
al,20201030,143.33990002
al,20201031,144.38796168
al,20201101,143.27002924
al,20201102,144.87705713
al,20201103,145.78537723
al,20201104,148.58020833
al,20201105,152.03881182
al,20201106,156.19612308
al,20201107,162.58929922
al,20201108,169.33182925
al,20201109,176.38877777
al,20201110,184.66846491
al,20201111,194.41543837
al,20201112,201.26277456
al,20201113,205.97905204
al,20201114,211.95300352
al,20201115,222.11920164
al,20201116,231.5517566
al,20201117,241.36860084
al,20201118,252.30337752
al,20201119,263.30802497
al,20201120,276.05944187
al,20201121,288.18202176
al,20201122,296.63638584
al,20201123,298.87225072
al,20201124,308.30480568
al,20201125,314.62811104
al,20201126,319.4142593
al,20201127,328.00836493
al,20201128,333.42335019
al,20201129,333.87751024
al,20201130,342.19213276
al,20201201,340.62004027
al,20201202,345.44112391
al,20201203,345.23151158
al,20201204,345.09177003
al,20201205,343.86903142
al,20201206,347.67698879
al,20201207,357.2842207
al,20201208,353.79068182
al,20201209,354.10510032
al,20201210,357.87812231
al,20201211,365.45910166
am,20191231,
am,20200101,
am,20200102,
am,20200103,
am,20200104,
am,20200105,
am,20200106,
am,20200107,
am,20200108,
am,20200109,
am,20200110,
am,20200111,
am,20200112,
am,20200113,0
am,20200114,0
am,20200115,0
am,20200116,0
am,20200117,0
am,20200118,0
am,20200119,0
am,20200120,0
am,20200121,0
am,20200122,0
am,20200123,0
am,20200124,0
am,20200125,0
am,20200126,0
am,20200127,0
am,20200128,0
am,20200129,0
am,20200130,0
am,20200131,0
am,20200201,0
am,20200202,0
am,20200203,0
am,20200204,0
am,20200205,0
am,20200206,0
am,20200207,0
am,20200208,0
am,20200209,0
am,20200210,0
am,20200211,0
am,20200212,0
am,20200213,0
am,20200214,0
am,20200215,0
am,20200216,0
am,20200217,0
am,20200218,0
am,20200219,0
am,20200220,0
am,20200221,0
am,20200222,0
am,20200223,0
am,20200224,0
am,20200225,0
am,20200226,0
am,20200227,0
am,20200228,0
am,20200229,0
am,20200301,0.03380974
am,20200302,0.03380974
am,20200312,0.13523894
am,20200313,0.20285841
am,20200314,0.43952656
am,20200315,0.6761947
am,20200316,0.94667258
am,20200317,1.52143808
am,20200318,2.63715933
am,20200319,3.71907085
am,20200320,4.59812397
am,20200321,5.40955761
am,20200322,6.42384966
am,20200323,6.5590886
am,20200324,7.911478
am,20200325,8.92577005
am,20200326,9.66958422
am,20200327,10.92054442
am,20200328,12.13769488
am,20200329,13.65913296
am,20200330,15.34961971
am,20200331,16.46534096
am,20200401,16.66819937
am,20200402,18.69678348
am,20200403,20.28584102
am,20200404,20.62393837
am,20200405,21.36775255
am,20200406,21.60442069
am,20200407,20.89441625
am,20200408,20.82679678
am,20200409,21.33394281
am,20200410,20.5563189
am,20200411,20.11679235
am,20200412,19.91393394
am,20200413,18.83202242
am,20200414,18.08820825
am,20200415,18.25725692
am,20200416,16.76962858
am,20200417,15.72152679
am,20200418,16.16105335
am,20200419,15.85676573
am,20200420,17.10772593
am,20200421,18.5277348
am,20200422,20.01536314
am,20200423,20.35346049
am,20200424,22.28061539
am,20200425,24.00491188
am,20200426,24.78253578
am,20200427,25.99968625
am,20200428,27.04778803
am,20200429,27.75779247
am,20200430,30.66542968
am,20200501,32.01781908
am,20200502,34.65497842
am,20200503,37.02165987
am,20200504,39.48977053
am,20200505,41.18025728
am,20200506,44.25694317
am,20200507,46.01504939
am,20200508,48.44935031
am,20200509,50.64698309
am,20200510,52.97985481
am,20200511,53.5546203
am,20200512,56.49606725
am,20200513,60.38418678
am,20200514,60.65466466
am,20200515,64.10325764
am,20200516,67.95756743
am,20200517,70.52710729
am,20200518,78.30334635
am,20200519,81.88717827
am,20200520,84.15243051
am,20200521,92.03009878
am,20200522,98.01442188
am,20200523,105.72304147
am,20200524,113.19499291
am,20200525,125.80602408
am,20200526,130.64081619
am,20200527,137.13228532
am,20200528,147.27520583
am,20200529,156.6066927
am,20200530,157.01240953
am,20200531,162.62482554
am,20200601,157.8576529
am,20200602,167.96676368
am,20200603,177.60253816
am,20200604,189.84166225
am,20200605,199.10552965
am,20200606,204.95461381
am,20200607,218.71517597
am,20200608,210.02607407
am,20200609,212.08846791
am,20200610,213.98181307
am,20200611,218.17422021
am,20200612,223.31329994
am,20200613,239.27149488
am,20200614,249.68489327
am,20200615,256.00731372
am,20200616,252.8968181
am,20200617,253.87730041
am,20200618,252.79538889
am,20200619,248.16345519
am,20200620,248.29869413
am,20200621,241.33388871
am,20200622,245.56010559
am,20200623,247.85916758
am,20200624,257.42732259
am,20200625,264.35831828
am,20200626,269.32834933
am,20200627,267.26595549
am,20200628,269.73406615
am,20200629,272.60789363
am,20200630,272.26979628
am,20200701,271.55979184
am,20200702,269.12549092
am,20200703,275.98886713
am,20200704,276.96934945
am,20200705,281.90557076
am,20200706,282.24366811
am,20200707,279.9107964
am,20200708,273.96028303
am,20200709,265.67689794
am,20200710,258.84733147
am,20200711,252.9982473
am,20200712,247.62249943
am,20200713,237.47957892
am,20200714,234.91003906
am,20200715,234.63956118
am,20200716,233.32098151
am,20200717,225.8828398
am,20200718,221.85948133
am,20200719,212.02084844
am,20200720,204.37984832
am,20200721,201.81030845
am,20200722,198.56457389
am,20200723,196.63741899
am,20200724,193.05358708
am,20200725,189.46975516
am,20200726,180.81446299
am,20200727,177.12920187
am,20200728,173.74822837
am,20200729,166.74961322
am,20200730,156.77574138
am,20200731,153.8004847
am,20200801,148.05282974
am,20200802,141.08802432
am,20200803,139.3299181
am,20200804,130.09986043
am,20200805,121.88409482
am,20200806,115.76453278
am,20200807,108.39401054
am,20200808,97.67632453
am,20200809,96.96632009
am,20200810,102.10539982
am,20200811,94.80249705
am,20200812,89.79865627
am,20200813,87.83769163
am,20200814,83.61147475
am,20200815,83.10432873
am,20200816,82.66480217
am,20200817,86.58673144
am,20200818,87.87150137
am,20200819,86.14720488
am,20200820,83.51004555
am,20200821,84.5243376
am,20200822,87.63483322
am,20200823,82.19146588
am,20200824,80.53478886
am,20200825,80.87288622
am,20200826,79.2162092
am,20200827,76.84952775
am,20200828,75.97047463
am,20200829,72.75854981
am,20200830,72.04854537
am,20200831,70.56091703
am,20200901,70.32424888
am,20200902,68.7013816
am,20200903,68.26185505
am,20200904,65.9966028
am,20200905,67.07851432
am,20200906,68.73519134
am,20200907,67.31518246
am,20200908,68.29566478
am,20200909,68.19423558
am,20200910,70.49329756
am,20200911,69.51281524
am,20200912,69.3775763
am,20200913,69.2761471
am,20200914,71.4061604
am,20200915,73.97570027
am,20200916,75.76761622
am,20200917,77.79620033
am,20200918,81.1433641
am,20200919,82.80004111
am,20200920,84.69338627
am,20200921,89.52817839
am,20200922,91.52295275
am,20200923,91.7596209
am,20200924,92.13152798
am,20200925,98.89347499
am,20200926,106.16256803
am,20200927,114.85166993
am,20200928,119.61884257
am,20200929,121.88409482
am,20200930,127.86841792
am,20201001,134.66417466
am,20201002,141.29088273
am,20201003,151.1971351
am,20201004,161.30624588
am,20201005,171.24630798
am,20201006,173.27489208
am,20201007,183.11352498
am,20201008,198.73362256
am,20201009,210.36417142
am,20201010,217.8699326
am,20201011,225.30807431
am,20201012,238.39244177
am,20201013,270.20740244
am,20201014,294.92231875
am,20201015,279.4374601
am,20201016,309.19002694
am,20201017,340.73450973
am,20201018,374.44281557
am,20201019,412.41114802
am,20201020,432.18984301
am,20201021,460.18430363
am,20201022,499.53883521
am,20201023,553.22869446
am,20201024,616.11480163
am,20201025,747.22895412
am,20201026,755.95186576
am,20201027,772.34958725
am,20201028,812.3465038
am,20201029,892.9151024
am,20201030,927.63770029
am,20201031,958.60741759
am,20201101,989.06998886
am,20201102,972.16512134
am,20201103,991.16619243
am,20201104,1029.70929037
am,20201105,1049.21750749
am,20201106,1045.97177293
am,20201107,1046.0393924
am,20201108,966.51889558
am,20201109,968.8517673
am,20201110,956.03787772
am,20201111,947.88973158
am,20201112,934.70393491
am,20201113,911.20616906
am,20201114,880.47311991
am,20201115,848.04958401
am,20201116,826.2423049
am,20201117,814.61175605
am,20201118,788.07111404
am,20201119,757.87902065
am,20201120,739.52033453
am,20201121,696.14244447
am,20201122,669.43275379
