geo_id,day,notification_rate_per_100000_population_14_days
no,20200928,28.9
no,20201005,28.23
no,20201012,34.06
no,20201019,37.29
no,20201026,37.74
no,20201102,64.32
no,20201109,112.48
no,20201116,143.82
no,20201123,154.14
no,20201130,141.15
no,20201207,111.35
no,20201214,117.41
no,20201221,101.42
no,20201228,113.62
no,20210104,149.02
np,20200106,
np,20200113,0
np,20200120,0
np,20200127,0.0
np,20200203,0.0
np,20200210,0
np,20200217,0
np,20200224,0
np,20200302,0
np,20200309,0
np,20200316,0
np,20200323,0
np,20200330,0.01
np,20200406,0.03
np,20200413,0.02
np,20200420,0.08
np,20200427,0.14
np,20200504,0.15
np,20200511,0.24
np,20200518,0.8
np,20200525,1.69
np,20200601,4.43
np,20200608,9.94
np,20200615,14.64
np,20200622,19.5
np,20200629,24.51
np,20200706,23.62
np,20200713,14.08
np,20200720,6.55
np,20200727,6.33
np,20200803,9.35
np,20200810,15.24
np,20200817,22.12
np,20200824,31.33
np,20200831,41.6
np,20200907,50.06
np,20200914,54.52
np,20200921,62.45
np,20200928,67.23
np,20201005,79.35
np,20201012,120.11
np,20201019,158.77
np,20201026,175.94
np,20201102,144.44
np,20201109,127.11
np,20201116,126.57
np,20201123,90.37
np,20201130,77.61
np,20201207,72.26
np,20201214,57.48
np,20201221,44.71
np,20201228,34.11
np,20210104,28.27
nz,20200106,
nz,20200113,0
nz,20200120,0
nz,20200127,0
nz,20200203,0
nz,20200210,0
nz,20200217,0
nz,20200224,0
nz,20200302,0.02
nz,20200309,0.1
nz,20200316,0.15
nz,20200323,2.03
nz,20200330,11.37
nz,20200406,16.91
nz,20200413,10.7
nz,20200420,4.06
nz,20200427,1.21
nz,20200504,0.67
nz,20200511,0.52
nz,20200518,0.25
nz,20200525,0.15
nz,20200601,0.1
nz,20200608,0
nz,20200615,0
nz,20200622,0.19
nz,20200629,0.5
nz,20200706,0.42
nz,20200713,0.33
nz,20200720,0.44
nz,20200727,0.25
nz,20200803,0.27
nz,20200810,0.27
nz,20200817,1.32
nz,20200824,2.36
nz,20200831,2.24
nz,20200907,1.94
nz,20200914,1.25
nz,20200921,0.82
nz,20200928,0.63
nz,20201005,0.73
nz,20201012,0.79
nz,20201019,0.65
nz,20201026,1.44
nz,20201102,1.61
nz,20201109,0.96
nz,20201116,0.79
nz,20201123,0.92
nz,20201130,1.15
nz,20201207,1.02
nz,20201214,0.84
nz,20201221,0.88
nz,20201228,1.0
nz,20210104,8.7
om,20200106,
om,20200113,0
om,20200120,0
om,20200127,0
om,20200203,0
om,20200210,0
om,20200217,0
om,20200224,0
om,20200302,0.12
om,20200309,0.32
om,20200316,0.32
om,20200323,0.78
om,20200330,2.91
om,20200406,4.88
om,20200413,8.68
om,20200420,19.46
om,20200427,28.12
om,20200504,26.17
om,20200511,28.16
om,20200518,52.62
om,20200525,87.86
om,20200601,125.65
om,20200608,183.16
om,20200615,242.09
om,20200622,253.05
om,20200629,294.85
om,20200706,335.82
om,20200713,359.1
om,20200720,411.72
om,20200727,401.81
om,20200803,251.22
om,20200810,112.06
om,20200817,78.93
om,20200824,44.0
om,20200831,49.41
om,20200907,66.39
om,20200914,84.46
om,20200921,128.7
om,20200928,154.85
om,20201005,156.68
om,20201012,169.65
om,20201019,174.53
om,20201026,141.55
om,20201102,116.2
om,20201109,104.68
om,20201116,93.57
om,20201123,79.22
om,20201130,62.21
om,20201207,56.38
om,20201214,55.4
om,20201221,55.9
om,20201228,44.86
om,20210104,38.53
pa,20200316,
pa,20200323,7.37
pa,20200330,22.28
pa,20200406,39.44
pa,20200413,56.78
pa,20200420,58.38
pa,20200427,56.02
pa,20200504,64.29
pa,20200511,62.85
pa,20200518,56.73
pa,20200525,58.35
pa,20200601,90.83
pa,20200608,129.5
pa,20200615,170.1
pa,20200622,226.19
pa,20200629,259.04
pa,20200706,285.39
pa,20200713,328.44
pa,20200720,360.75
pa,20200727,345.3
pa,20200803,329.33
pa,20200810,334.3
pa,20200817,341.16
pa,20200824,292.2
pa,20200831,238.44
pa,20200907,238.86
pa,20200914,227.96
pa,20200921,215.71
pa,20200928,207.47
pa,20201005,213.9
pa,20201012,229.79
pa,20201019,222.75
pa,20201026,209.28
pa,20201102,225.86
pa,20201109,243.19
pa,20201116,290.05
pa,20201123,359.27
pa,20201130,425.67
pa,20201207,540.12
pa,20201214,665.92
pa,20201221,855.28
pa,20201228,958.4
pa,20210104,934.85
pe,20200309,
pe,20200316,0.22
pe,20200323,1.1
pe,20200330,2.4
pe,20200406,5.9
pe,20200413,20.51
pe,20200420,41.05
pe,20200427,61.51
pe,20200504,93.2
pe,20200511,122.39
pe,20200518,142.55
pe,20200525,161.95
pe,20200601,222.09
pe,20200608,235.48
pe,20200615,200.74
pe,20200622,179.7
pe,20200629,152.82
pe,20200706,146.97
pe,20200713,144.28
pe,20200720,156.48
pe,20200727,179.85
pe,20200803,231.49
pe,20200810,286.76
pe,20200817,329.42
pe,20200824,357.74
pe,20200831,342.11
pe,20200907,294.22
pe,20200914,253.62
pe,20200921,242.75
pe,20200928,232.8
pe,20201005,182.32
pe,20201012,135.55
pe,20201019,124.59
pe,20201026,121.02
pe,20201102,111.46
pe,20201109,103.41
pe,20201116,98.74
pe,20201123,84.09
pe,20201130,78.49
pe,20201207,74.57
pe,20201214,69.03
pe,20201221,75.55
pe,20201228,73.62
pe,20210104,69.46
pf,20200323,
pf,20200330,12.53
pf,20200406,8.24
pf,20200413,6.45
pf,20200420,5.01
pf,20200427,1.43
pf,20200504,1.07
pf,20200511,1.07
pf,20200518,0.72
pf,20200525,0
pf,20200601,0
pf,20200608,0
pf,20200615,0
pf,20200622,0
pf,20200629,0.72
pf,20200706,0.72
pf,20200713,0
pf,20200720,0
pf,20200727,0
pf,20200803,0
pf,20200810,0
pf,20200817,46.55
pf,20200824,62.3
pf,20200831,81.64
pf,20200907,163.99
pf,20200914,168.64
pf,20200921,223.43
pf,20200928,157.9
pf,20201005,231.3
pf,20201012,486.96
pf,20201019,656.32
pf,20201026,1111.77
pf,20201102,1240.67
pf,20201109,1503.12
pf,20201116,1591.21
pf,20201123,1068.08
pf,20201130,855.76
pf,20201207,762.3
pf,20201214,591.15
pf,20201221,384.91
pf,20201228,287.52
pf,20210104,266.39
pg,20200323,
pg,20200330,0.01
pg,20200406,0
pg,20200413,0.01
pg,20200420,0.07
pg,20200427,0.07
pg,20200504,0.01
pg,20200511,0
pg,20200518,0
pg,20200525,0
pg,20200601,0
pg,20200608,0
pg,20200615,0
pg,20200622,0.01
pg,20200629,0.03
pg,20200706,0.02
pg,20200713,0
pg,20200720,0.07
pg,20200727,0.58
pg,20200803,1.06
pg,20200810,1.73
pg,20200817,2.43
pg,20200824,2.13
pg,20200831,1.55
pg,20200907,1.09
pg,20200914,0.59
pg,20200921,0.23
pg,20200928,0.24
pg,20201005,0.26
pg,20201012,0.25
pg,20201019,0.47
pg,20201026,0.39
pg,20201102,0.1
pg,20201109,0.1
pg,20201116,0.11
pg,20201123,0.08
pg,20201130,0.63
pg,20201207,0.76
pg,20201214,0.8
pg,20201221,1.03
pg,20201228,0.63
pg,20210104,0.43
ph,20200106,
ph,20200113,0
ph,20200120,0
ph,20200127,0
ph,20200203,0.0
ph,20200210,0.0
ph,20200217,0.0
ph,20200224,0
ph,20200302,0
ph,20200309,0.01
ph,20200316,0.13
ph,20200323,0.34
ph,20200330,1.18
ph,20200406,2.65
ph,20200413,2.99
ph,20200420,2.79
ph,20200427,2.71
ph,20200504,2.74
ph,20200511,2.97
ph,20200518,3.04
ph,20200525,3.0
ph,20200601,5.15
ph,20200608,7.27
ph,20200615,7.26
ph,20200622,7.54
ph,20200629,8.81
ph,20200706,10.89
ph,20200713,19.24
ph,20200720,23.7
ph,20200727,22.37
ph,20200803,33.05
ph,20200810,45.75
ph,20200817,53.71
ph,20200824,55.21
ph,20200831,51.93
ph,20200907,44.18
ph,20200914,40.53
ph,20200921,45.67
ph,20200928,39.78
ph,20201005,33.07
ph,20201012,32.48
ph,20201019,31.56
ph,20201026,28.38
ph,20201102,24.51
ph,20201109,24.39
ph,20201116,22.87
ph,20201123,20.74
ph,20201130,20.37
ph,20201207,19.44
ph,20201214,18.07
ph,20201221,18.46
ph,20201228,18.95
ph,20210104,16.67
pk,20200106,
pk,20200113,0
pk,20200120,0
pk,20200127,0
pk,20200203,0
pk,20200210,0
pk,20200217,0
pk,20200224,0
pk,20200302,0.0
pk,20200309,0.0
pk,20200316,0.01
pk,20200323,0.36
pk,20200330,0.69
pk,20200406,1.15
pk,20200413,1.78
pk,20200420,2.37
pk,20200427,3.67
pk,20200504,5.43
pk,20200511,8.13
pk,20200518,10.13
pk,20200525,11.73
pk,20200601,14.01
pk,20200608,21.85
pk,20200615,33.25
pk,20200622,35.75
pk,20200629,28.64
pk,20200706,23.42
pk,20200713,20.83
pk,20200720,15.36
pk,20200727,10.47
pk,20200803,6.9
pk,20200810,4.79
pk,20200817,4.24
pk,20200824,3.74
pk,20200831,3.06
pk,20200907,2.83
pk,20200914,2.85
pk,20200921,3.42
pk,20200928,4.07
pk,20201005,3.84
pk,20201012,3.74
pk,20201019,4.08
pk,20201026,4.47
pk,20201102,5.38
pk,20201109,7.5
pk,20201116,11.05
pk,20201123,14.82
pk,20201130,18.0
pk,20201207,20.02
pk,20201214,19.75
pk,20201221,17.86
pk,20201228,15.02
pk,20210104,13.65
pl,20200309,
pl,20200316,0.33
pl,20200323,1.64
pl,20200330,4.57
pl,20200406,9.13
pl,20200413,12.67
pl,20200420,13.65
pl,20200427,13.02
pl,20200504,11.6
pl,20200511,11.53
pl,20200518,12.74
pl,20200525,14.04
pl,20200601,13.84
pl,20200608,13.79
pl,20200615,14.76
pl,20200622,14.14
pl,20200629,11.89
pl,20200706,10.58
pl,20200713,10.49
pl,20200720,10.94
pl,20200727,13.63
pl,20200803,17.88
pl,20200810,22.98
pl,20200817,25.78
pl,20200824,26.26
pl,20200831,26.82
pl,20200907,23.86
pl,20200914,19.18
pl,20200921,22.16
pl,20200928,34.7
pl,20201005,49.77
pl,20201012,101.35
pl,20201019,204.43
pl,20201026,336.75
pl,20201102,537.58
pl,20201109,770.91
pl,20201116,877.13
pl,20201123,829.29
pl,20201130,716.57
pl,20201207,532.27
pl,20201214,396.6
pl,20201221,366.71
pl,20201228,330.06
pl,20210104,316.67
pr,20200330,
pr,20200406,16.19
pr,20200413,26.25
pr,20200420,25.16
pr,20200427,16.16
pr,20200504,20.28
pr,20200511,28.19
pr,20200518,28.57
pr,20200525,33.78
pr,20200601,38.52
pr,20200608,61.23
pr,20200615,69.37
pr,20200622,52.5
pr,20200629,46.98
pr,20200706,47.42
pr,20200713,89.73
pr,20200720,141.37
pr,20200727,181.43
pr,20200803,216.4
pr,20200810,237.88
pr,20200817,258.91
pr,20200824,265.05
pr,20200831,233.24
pr,20200907,158.08
pr,20200914,154.5
pr,20200921,249.03
pr,20200928,304.22
pr,20201005,301.25
pr,20201012,251.14
pr,20201019,225.61
pr,20201026,301.08
pr,20201102,319.36
pr,20201109,325.97
pr,20201116,387.37
pr,20201123,438.36
pr,20201130,428.55
pr,20201207,449.31
pr,20201214,564.63
pr,20201221,589.18
pr,20201228,734.51
pr,20210104,721.11
ps,20200316,
ps,20200323,1.18
ps,20200330,1.37
ps,20200406,3.17
ps,20200413,3.25
ps,20200420,2.11
ps,20200427,4.56
ps,20200504,4.01
ps,20200511,1.04
ps,20200518,0.76
ps,20200525,1.1
ps,20200601,1.34
ps,20200608,0.98
ps,20200615,0.92
ps,20200622,7.45
ps,20200629,31.62
ps,20200706,68.98
ps,20200713,96.16
ps,20200720,112.3
ps,20200727,122.27
ps,20200803,114.99
ps,20200810,110.85
ps,20200817,123.56
ps,20200824,127.94
ps,20200831,143.09
ps,20200907,180.43
ps,20200914,209.72
ps,20200921,229.53
ps,20200928,194.38
ps,20201005,140.26
ps,20201012,127.73
ps,20201019,122.58
ps,20201026,130.28
ps,20201102,145.8
ps,20201109,162.91
ps,20201116,191.19
ps,20201123,284.64
ps,20201130,430.84
ps,20201207,555.97
ps,20201214,559.46
ps,20201221,562.33
ps,20201228,516.04
ps,20210104,401.41
pt,20200309,
pt,20200316,2.38
pt,20200323,15.28
pt,20200330,55.63
pt,20200406,94.17
pt,20200413,103.37
pt,20200420,86.88
pt,20200427,70.66
pt,20200504,51.75
pt,20200511,36.34
pt,20200518,34.17
pt,20200525,29.6
pt,20200601,33.71
pt,20200608,37.66
pt,20200615,40.77
pt,20200622,45.15
pt,20200629,48.23
pt,20200706,46.36
pt,20200713,47.35
pt,20200720,46.11
pt,20200727,35.54
pt,20200803,27.51
pt,20200810,24.37
pt,20200817,25.68
pt,20200824,28.5
pt,20200831,35.67
pt,20200907,45.36
pt,20200914,60.48
pt,20200921,80.95
pt,20200928,93.62
pt,20201005,94.1
pt,20201012,127.08
pt,20201019,210.81
pt,20201026,311.6
pt,20201102,432.34
pt,20201109,590.06
pt,20201116,709.96
pt,20201123,792.42
pt,20201130,754.12
pt,20201207,600.55
pt,20201214,524.93
pt,20201221,502.57
pt,20201228,466.32
pt,20210104,517.03
py,20200316,
py,20200323,0.31
py,20200330,0.79
py,20200406,1.29
py,20200413,1.18
py,20200420,1.32
py,20200427,1.15
py,20200504,2.7
py,20200511,6.88
py,20200518,5.54
py,20200525,2.12
py,20200601,2.84
py,20200608,3.88
py,20200615,4.3
py,20200622,3.46
py,20200629,11.9
py,20200706,14.88
py,20200713,11.65
py,20200720,18.37
py,20200727,21.24
py,20200803,27.3
py,20200810,34.96
py,20200817,58.87
py,20200824,89.8
py,20200831,105.1
py,20200907,131.35
py,20200914,150.78
py,20200921,156.63
py,20200928,154.26
py,20201005,151.35
py,20201012,156.02
py,20201019,149.65
py,20201026,140.8
py,20201102,127.86
py,20201109,113.49
py,20201116,111.33
py,20201123,126.15
py,20201130,146.66
py,20201207,162.45
py,20201214,165.74
py,20201221,180.17
py,20201228,167.39
py,20210104,120.11
qa,20200106,
qa,20200113,0
qa,20200120,0
qa,20200127,0
qa,20200203,0
qa,20200210,0
qa,20200217,0
qa,20200224,0
qa,20200302,0.11
qa,20200309,0.53
qa,20200316,14.05
qa,20200323,16.91
qa,20200330,8.23
qa,20200406,39.19
qa,20200413,82.8
qa,20200420,135.73
qa,20200427,258.04
qa,20200504,356.74
qa,20200511,431.95
qa,20200518,602.14
qa,20200525,748.36
qa,20200601,858.24
qa,20200608,885.43
qa,20200615,801.25
qa,20200622,656.02
qa,20200629,522.97
qa,20200706,438.9
qa,20200713,324.32
qa,20200720,241.84
qa,20200727,201.51
qa,20200803,157.45
qa,20200810,128.6
qa,20200817,140.29
qa,20200824,143.39
qa,20200831,123.41
qa,20200907,109.0
qa,20200914,111.76
qa,20200921,115.85
qa,20200928,118.08
qa,20201005,110.24
qa,20201012,102.43
qa,20201019,103.56
qa,20201026,112.46
qa,20201102,116.13
qa,20201109,107.09
qa,20201116,108.22
qa,20201123,106.85
qa,20201130,101.09
qa,20201207,94.6
qa,20201214,87.32
qa,20201221,73.9
qa,20201228,68.54
qa,20210104,93.32
ro,20200106,
ro,20200113,0
ro,20200120,0
ro,20200127,0
ro,20200203,0
ro,20200210,0
ro,20200217,0
ro,20200224,0
ro,20200302,0.02
ro,20200309,0.08
ro,20200316,0.7
ro,20200323,2.15
ro,20200330,8.35
ro,20200406,17.67
ro,20200413,23.38
ro,20200420,25.15
ro,20200427,24.39
ro,20200504,22.75
ro,20200511,22.28
ro,20200518,19.1
ro,20200525,13.95
ro,20200601,12.29
ro,20200608,12.41
ro,20200615,14.12
ro,20200622,18.37
ro,20200629,22.22
ro,20200706,25.38
ro,20200713,32.05
ro,20200720,43.7
ro,20200727,63.16
ro,20200803,81.01
ro,20200810,87.41
ro,20200817,88.98
ro,20200824,86.31
ro,20200831,84.08
ro,20200907,84.93
ro,20200914,86.07
ro,20200921,91.51
ro,20200928,98.78
ro,20201005,109.63
ro,20201012,167.97
ro,20201019,238.6
ro,20201026,280.02
ro,20201102,341.37
ro,20201109,484.71
ro,20201116,585.22
ro,20201123,591.8
ro,20201130,573.05
ro,20201207,488.97
ro,20201214,436.78
ro,20201221,400.31
ro,20201228,319.83
ro,20210104,253.08
rs,20200316,
rs,20200323,2.7
rs,20200330,9.85
rs,20200406,24.7
rs,20200413,41.49
rs,20200420,63.33
rs,20200427,63.36
rs,20200504,45.18
rs,20200511,29.75
rs,20200518,16.46
rs,20200525,15.01
rs,20200601,11.52
rs,20200608,9.54
rs,20200615,12.9
rs,20200622,15.38
rs,20200629,24.93
rs,20200706,46.48
rs,20200713,61.95
rs,20200720,68.4
rs,20200727,77.11
rs,20200803,76.09
rs,20200810,62.74
rs,20200817,50.1
rs,20200824,36.73
rs,20200831,24.17
rs,20200907,17.92
rs,20200914,14.98
rs,20200921,14.4
rs,20200928,14.02
rs,20201005,14.26
rs,20201012,20.15
rs,20201019,32.44
rs,20201026,67.48
rs,20201102,175.81
rs,20201109,334.03
rs,20201116,519.33
rs,20201123,838.24
rs,20201130,1215.52
rs,20201207,1414.92
rs,20201214,1396.06
rs,20201221,1207.61
rs,20201228,893.01
rs,20210104,576.17
ru,20200106,
ru,20200113,0
ru,20200120,0
ru,20200127,0
ru,20200203,0.0
ru,20200210,0.0
ru,20200217,0
ru,20200224,0
ru,20200302,0
ru,20200309,0.01
ru,20200316,0.04
ru,20200323,0.24
ru,20200330,1.01
ru,20200406,3.44
ru,20200413,9.76
ru,20200420,25.68
ru,20200427,44.68
ru,20200504,62.96
ru,20200511,88.25
ru,20200518,100.82
ru,20200525,92.4
ru,20200601,85.07
ru,20200608,84.45
ru,20200615,84.4
ru,20200622,80.21
ru,20200629,72.31
ru,20200706,66.2
ru,20200713,63.57
ru,20200720,61.9
ru,20200727,58.49
ru,20200803,54.38
ru,20200810,51.45
ru,20200817,49.35
ru,20200824,47.45
ru,20200831,46.25
ru,20200907,47.13
ru,20200914,49.69
ru,20200921,53.4
ru,20200928,60.76
ru,20201005,76.51
ru,20201012,100.97
ru,20201019,126.37
ru,20201026,147.5
ru,20201102,162.78
ru,20201109,178.55
ru,20201116,198.15
ru,20201123,215.94
ru,20201130,235.47
ru,20201207,254.63
ru,20201214,263.66
ru,20201221,206.96
ru,20201228,290.74
ru,20210104,341.03
rw,20200316,
rw,20200323,0.15
rw,20200330,0.51
rw,20200406,0.67
rw,20200413,0.44
rw,20200420,0.34
rw,20200427,0.51
rw,20200504,0.89
rw,20200511,0.74
rw,20200518,0.26
rw,20200525,0.34
rw,20200601,0.62
rw,20200608,0.89
rw,20200615,1.68
rw,20200622,2.29
rw,20200629,2.52
rw,20200706,2.99
rw,20200713,3.46
rw,20200720,3.78
rw,20200727,3.83
rw,20200803,3.8
rw,20200810,2.53
rw,20200817,3.1
rw,20200824,7.52
rw,20200831,12.41
rw,20200907,10.18
rw,20200914,4.52
rw,20200921,2.67
rw,20200928,1.81
rw,20201005,1.23
rw,20201012,0.6
rw,20201019,0.86
rw,20201026,1.35
rw,20201102,1.36
rw,20201109,1.24
rw,20201116,2.45
rw,20201123,3.51
rw,20201130,3.67
rw,20201207,3.67
rw,20201214,5.86
rw,20201221,9.22
rw,20201228,10.79
rw,20210104,10.95
sa,20200309,
sa,20200316,0.34
sa,20200323,1.46
sa,20200330,3.24
sa,20200406,5.47
sa,20200413,9.43
sa,20200420,20.36
sa,20200427,38.11
sa,20200504,51.5
sa,20200511,62.82
sa,20200518,80.95
sa,20200525,97.79
sa,20200601,89.03
sa,20200608,85.66
sa,20200615,123.38
sa,20200622,162.53
sa,20200629,160.36
sa,20200706,151.44
sa,20200713,145.22
sa,20200720,120.84
sa,20200727,101.21
sa,20200803,81.46
sa,20200810,63.47
sa,20200817,57.51
sa,20200824,54.83
sa,20200831,47.5
sa,20200907,38.95
sa,20200914,31.6
sa,20200921,26.05
sa,20200928,22.01
sa,20201005,19.36
sa,20201012,17.72
sa,20201019,16.97
sa,20201026,16.36
sa,20201102,15.92
sa,20201109,16.68
sa,20201116,16.34
sa,20201123,13.62
sa,20201130,11.3
sa,20201207,10.08
sa,20201214,8.05
sa,20201221,6.7
sa,20201228,6.81
sa,20210104,6.26
sb,20201019,
sb,20201026,0.6
sb,20201102,0.75
sb,20201109,1.34
sb,20201116,1.19
sb,20201123,0.45
sb,20201130,0.15
sb,20201207,0.15
sb,20201214,0
sb,20201221,0
sb,20201228,0
sb,20210104,0
sc,20200316,
sc,20200323,7.16
sc,20200330,5.12
sc,20200406,3.07
sc,20200413,2.05
sc,20200420,1.02
sc,20200427,1.02
sc,20200504,0
sc,20200511,0
sc,20200518,0
sc,20200525,0
sc,20200601,0
sc,20200608,0
sc,20200615,0
sc,20200622,0
sc,20200629,0
sc,20200706,0
sc,20200713,91.06
sc,20200720,91.06
sc,20200727,14.32
sc,20200803,14.32
sc,20200810,12.28
sc,20200817,13.3
sc,20200824,6.14
sc,20200831,9.21
sc,20200907,5.12
sc,20200914,3.07
sc,20200921,4.09
sc,20200928,4.09
sc,20201005,4.09
sc,20201012,5.12
sc,20201019,4.09
sc,20201026,5.12
sc,20201102,4.09
sc,20201109,5.12
sc,20201116,5.12
sc,20201123,8.18
sc,20201130,15.35
sc,20201207,18.42
sc,20201214,29.67
sc,20201221,21.49
sc,20201228,15.35
sc,20210104,94.13
sd,20200316,
sd,20200323,0.0
sd,20200330,0.01
sd,20200406,0.02
sd,20200413,0.03
sd,20200420,0.13
sd,20200427,0.51
sd,20200504,1.43
sd,20200511,2.63
sd,20200518,3.76
sd,20200525,5.3
sd,20200601,6.39
sd,20200608,5.72
sd,20200615,5.12
sd,20200622,5.83
sd,20200629,4.76
sd,20200706,2.77
sd,20200713,2.32
sd,20200720,2.32
sd,20200727,2.65
sd,20200803,2.28
sd,20200810,1.19
sd,20200817,1.57
sd,20200824,2.2
sd,20200831,1.82
sd,20200907,1.33
sd,20200914,0.66
sd,20200921,0.35
sd,20200928,0.32
sd,20201005,0.23
sd,20201012,0.15
sd,20201019,0.09
sd,20201026,0.17
sd,20201102,0.3
sd,20201109,0.81
sd,20201116,1.88
sd,20201123,4.09
sd,20201130,7.01
sd,20201207,8.48
sd,20201214,8.78
sd,20201221,7.84
sd,20201228,4.51
sd,20210104,1.15
se,20200106,
se,20200113,0
se,20200120,0
se,20200127,0
se,20200203,0
se,20200210,0.01
se,20200217,0.01
se,20200224,0
se,20200302,0.13
se,20200309,2.19
se,20200316,11.07
se,20200323,19.0
se,20200330,31.42
se,20200406,52.73
se,20200413,68.33
se,20200420,73.92
se,20200427,78.96
se,20200504,78.68
se,20200511,76.99
se,20200518,77.95
se,20200525,73.95
se,20200601,79.75
se,20200608,102.52
se,20200615,128.84
se,20200622,139.97
se,20200629,142.47
se,20200706,109.34
se,20200713,57.64
se,20200720,35.98
se,20200727,27.75
se,20200803,28.41
se,20200810,36.12
se,20200817,39.83
se,20200824,36.33
se,20200831,28.1
se,20200907,24.86
se,20200914,29.15
se,20200921,36.69
se,20200928,50.41
se,20201005,65.19
se,20201012,79.95
se,20201019,100.63
se,20201026,148.67
se,20201102,277.9
se,20201109,454.9
se,20201116,564.07
se,20201123,620.08
se,20201130,669.21
se,20201207,706.84
se,20201214,787.25
se,20201221,891.67
se,20201228,849.58
se,20210104,785.12
sg,20200106,
sg,20200113,0
sg,20200120,0
sg,20200127,0.07
sg,20200203,0.31
sg,20200210,0.67
sg,20200217,0.98
sg,20200224,0.79
sg,20200302,0.53
sg,20200309,1.05
sg,20200316,2.07
sg,20200323,5.25
sg,20200330,10.65
sg,20200406,14.71
sg,20200413,29.08
sg,20200420,90.95
sg,20200427,191.1
sg,20200504,200.14
sg,20200511,167.32
sg,20200518,169.41
sg,20200525,142.65
sg,20200601,117.95
sg,20200608,108.44
sg,20200615,98.55
sg,20200622,72.1
sg,20200629,49.19
sg,20200706,44.26
sg,20200713,43.11
sg,20200720,55.96
sg,20200727,75.94
sg,20200803,84.64
sg,20200810,81.58
sg,20200817,50.34
sg,20200824,21.52
sg,20200831,17.64
sg,20200907,11.53
sg,20200914,10.94
sg,20200921,9.54
sg,20200928,5.07
sg,20201005,4.07
sg,20201012,3.03
sg,20201019,1.71
sg,20201026,1.62
sg,20201102,1.86
sg,20201109,1.48
sg,20201116,1.72
sg,20201123,1.79
sg,20201130,1.62
sg,20201207,1.72
sg,20201214,1.84
sg,20201221,2.79
sg,20201228,3.51
sg,20210104,4.74
si,20200309,
si,20200316,10.52
si,20200323,19.13
si,20200330,24.56
si,20200406,28.02
si,20200413,22.83
si,20200420,16.0
si,20200427,9.71
si,20200504,5.24
si,20200511,2.55
si,20200518,1.3
si,20200525,0.43
si,20200601,0.34
si,20200608,0.77
si,20200615,1.06
si,20200622,1.68
si,20200629,4.13
si,20200706,8.65
si,20200713,12.49
si,20200720,11.82
si,20200727,11.58
si,20200803,11.25
si,20200810,8.03
si,20200817,11.34
si,20200824,19.32
si,20200831,21.58
si,20200907,25.13
si,20200914,40.22
si,20200921,59.88
si,20200928,79.2
si,20201005,99.86
si,20201012,159.31
si,20201019,319.38
si,20201026,686.48
si,20201102,1081.5
si,20201109,1067.37
si,20201116,931.95
si,20201123,968.18
si,20201130,977.41
si,20201207,985.0
si,20201214,1005.96
si,20201221,965.64
si,20201228,913.69
si,20210104,959.15
sk,20200309,
sk,20200316,1.12
sk,20200323,3.3
sk,20200330,5.05
sk,20200406,5.5
sk,20200413,7.45
sk,20200420,12.4
sk,20200427,11.69
sk,20200504,4.53
sk,20200511,1.43
sk,20200518,1.58
sk,20200525,0.95
sk,20200601,0.51
sk,20200608,0.35
sk,20200615,0.48
sk,20200622,1.08
sk,20200629,2.13
sk,20200706,3.25
sk,20200713,4.35
sk,20200720,3.94
sk,20200727,5.1
sk,20200803,6.7
sk,20200810,7.65
sk,20200817,10.24
sk,20200824,13.94
sk,20200831,17.87
sk,20200907,23.08
sk,20200914,30.38
sk,20200921,37.85
sk,20200928,65.06
sk,20201005,118.56
sk,20201012,197.65
sk,20201019,306.32
sk,20201026,440.19
sk,20201102,552.45
sk,20201109,580.73
sk,20201116,492.09
sk,20201123,380.63
sk,20201130,347.97
sk,20201207,375.93
sk,20201214,499.98
sk,20201221,634.91
sk,20201228,644.13
sk,20210104,674.5
sl,20200406,
sl,20200413,0.13
sl,20200420,0.37
sl,20200427,1.06
sl,20200504,1.56
sl,20200511,2.74
sl,20200518,4.45
sl,20200525,5.12
sl,20200601,4.56
sl,20200608,3.35
sl,20200615,3.94
sl,20200622,4.58
sl,20200629,3.3
sl,20200706,2.75
sl,20200713,2.66
sl,20200720,2.16
sl,20200727,1.89
sl,20200803,1.69
sl,20200810,1.7
sl,20200817,1.45
sl,20200824,0.97
sl,20200831,0.84
sl,20200907,0.79
sl,20200914,1.11
sl,20200921,1.46
sl,20200928,1.36
sl,20201005,1.29
sl,20201012,1.16
sl,20201019,0.78
sl,20201026,0.51
sl,20201102,0.46
sl,20201109,0.45
sl,20201116,0.32
sl,20201123,0.31
sl,20201130,0.26
sl,20201207,0.27
sl,20201214,0.44
sl,20201221,1.06
sl,20201228,1.47
sl,20210104,2.1
sm,20200106,
sm,20200113,0
sm,20200120,0
sm,20200127,0
sm,20200203,0
sm,20200210,0
sm,20200217,0
sm,20200224,0
sm,20200302,23.22
sm,20200309,107.39
sm,20200316,261.23
sm,20200323,330.89
sm,20200330,380.23
sm,20200406,333.79
sm,20200413,368.62
sm,20200420,565.99
sm,20200427,528.26
sm,20200504,351.2
sm,20200511,261.23
sm,20200518,208.98
sm,20200525,107.39
sm,20200601,49.34
sm,20200608,63.86
sm,20200615,66.76
sm,20200622,26.12
sm,20200629,11.61
sm,20200706,5.81
sm,20200713,2.9
sm,20200720,2.9
sm,20200727,0
sm,20200803,0
sm,20200810,31.93
sm,20200817,31.93
