geo_id,day,cases
ar,20200606,1769
ar,20200607,983
ar,20200608,774
ar,20200609,826
ar,20200610,1141
ar,20200611,1239
ar,20200612,1373
ar,20200613,1391
ar,20200614,1531
ar,20200615,1282
ar,20200616,1208
ar,20200617,1374
ar,20200618,1393
ar,20200619,0
ar,20200620,4018
ar,20200621,1634
ar,20200622,1581
ar,20200623,2146
ar,20200624,0
ar,20200625,4920
ar,20200626,2606
ar,20200627,0
ar,20200628,5287
ar,20200629,0
ar,20200630,4524
ar,20200701,2262
ar,20200702,2667
ar,20200703,2744
ar,20200704,2845
ar,20200705,0
ar,20200706,2590
ar,20200707,2439
ar,20200708,2632
ar,20200709,2979
ar,20200710,3604
ar,20200711,3663
ar,20200712,3367
ar,20200713,3449
ar,20200714,2657
ar,20200715,3099
ar,20200716,3645
ar,20200717,4250
ar,20200718,3623
ar,20200719,4518
ar,20200720,3223
ar,20200721,4231
ar,20200722,4019
ar,20200723,5344
ar,20200724,5782
ar,20200725,6127
ar,20200726,5493
ar,20200727,9006
ar,20200728,0
ar,20200729,4890
ar,20200730,5939
ar,20200731,5641
ar,20200801,6377
ar,20200802,5929
ar,20200803,5241
ar,20200804,5376
ar,20200805,4824
ar,20200806,6792
ar,20200807,7147
ar,20200808,7513
ar,20200809,7482
ar,20200810,6134
ar,20200811,4688
ar,20200812,7369
ar,20200813,7043
ar,20200814,7663
ar,20200815,7498
ar,20200816,6365
ar,20200817,6663
ar,20200818,5469
ar,20200819,4557
ar,20200820,6840
ar,20200821,6693
ar,20200822,8225
ar,20200823,8159
ar,20200824,7759
ar,20200825,14065
ar,20200826,8771
ar,20200827,10550
ar,20200828,0
ar,20200829,10104
at,20191231,0
at,20200101,0
at,20200102,0
at,20200103,0
at,20200104,0
at,20200105,0
at,20200106,0
at,20200107,0
at,20200108,0
at,20200109,0
at,20200110,0
at,20200111,0
at,20200112,0
at,20200113,0
at,20200114,0
at,20200115,0
at,20200116,0
at,20200117,0
at,20200118,0
at,20200119,0
at,20200120,0
at,20200121,0
at,20200122,0
at,20200123,0
at,20200124,0
at,20200125,0
at,20200126,0
at,20200127,0
at,20200128,0
at,20200129,0
at,20200130,0
at,20200131,0
at,20200201,0
at,20200202,0
at,20200203,0
at,20200204,0
at,20200205,0
at,20200206,0
at,20200207,0
at,20200208,0
at,20200209,0
at,20200210,0
at,20200211,0
at,20200212,0
at,20200213,0
at,20200214,0
at,20200215,0
at,20200216,0
at,20200217,0
at,20200218,0
at,20200219,0
at,20200220,0
at,20200221,0
at,20200222,0
at,20200223,0
at,20200224,0
at,20200225,0
at,20200226,2
at,20200227,0
at,20200228,3
at,20200229,2
at,20200301,3
at,20200302,4
at,20200303,4
at,20200304,6
at,20200305,5
at,20200306,12
at,20200307,33
at,20200308,25
at,20200309,3
at,20200310,29
at,20200311,51
at,20200312,64
at,20200313,115
at,20200314,143
at,20200315,151
at,20200316,205
at,20200317,156
at,20200318,316
at,20200319,314
at,20200320,550
at,20200321,453
at,20200322,375
at,20200323,607
at,20200324,855
at,20200325,796
at,20200326,606
at,20200327,1141
at,20200328,668
at,20200329,594
at,20200330,522
at,20200331,805
at,20200401,564
at,20200402,529
at,20200403,418
at,20200404,396
at,20200405,241
at,20200406,217
at,20200407,314
at,20200408,343
at,20200409,329
at,20200410,279
at,20200411,312
at,20200412,247
at,20200413,130
at,20200414,106
at,20200415,191
at,20200416,136
at,20200417,78
at,20200418,155
at,20200419,59
at,20200420,48
at,20200421,73
at,20200422,50
at,20200423,91
at,20200424,61
at,20200425,83
at,20200426,66
at,20200427,55
at,20200428,67
at,20200429,58
at,20200430,50
at,20200501,60
at,20200502,34
at,20200503,12
at,20200504,68
at,20200505,31
at,20200506,17
at,20200507,65
at,20200508,22
at,20200509,62
at,20200510,42
at,20200511,10
at,20200512,87
at,20200513,36
at,20200514,54
at,20200515,41
at,20200516,63
at,20200517,72
at,20200518,14
at,20200519,25
at,20200520,78
at,20200521,18
at,20200522,57
at,20200523,29
at,20200524,46
at,20200525,32
at,20200526,20
at,20200527,38
at,20200528,18
at,20200529,28
at,20200530,51
at,20200531,44
at,20200601,4
at,20200602,21
at,20200603,11
at,20200604,31
at,20200605,36
at,20200606,62
at,20200607,19
at,20200608,46
at,20200609,21
at,20200610,13
at,20200611,34
at,20200612,28
at,20200613,30
at,20200614,20
at,20200615,24
at,20200616,27
at,20200617,33
at,20200618,17
at,20200619,40
at,20200620,30
at,20200621,62
at,20200622,38
at,20200623,35
at,20200624,31
at,20200625,33
at,20200626,47
at,20200627,67
at,20200628,64
at,20200629,63
at,20200630,41
at,20200701,111
at,20200702,37
at,20200703,138
at,20200704,121
at,20200705,123
at,20200706,73
at,20200707,57
at,20200708,89
at,20200709,101
at,20200710,97
at,20200711,74
at,20200712,108
at,20200713,52
at,20200714,12
at,20200715,201
at,20200716,55
at,20200717,153
at,20200718,138
at,20200719,102
at,20200720,63
at,20200721,108
at,20200722,139
at,20200723,140
at,20200724,164
at,20200725,107
at,20200726,120
at,20200727,137
at,20200728,64
at,20200729,132
at,20200730,164
at,20200731,163
at,20200801,89
at,20200802,126
at,20200803,85
at,20200804,32
at,20200805,131
at,20200806,103
at,20200807,114
at,20200808,130
at,20200809,116
at,20200810,76
at,20200811,111
at,20200812,138
at,20200813,241
at,20200814,229
at,20200815,221
at,20200816,260
at,20200817,162
at,20200818,344
at,20200819,158
at,20200820,425
at,20200821,308
at,20200822,275
at,20200823,216
at,20200824,140
at,20200825,308
at,20200826,291
at,20200827,316
at,20200828,227
at,20200829,382
au,20191231,0
au,20200101,0
au,20200102,0
au,20200103,0
au,20200104,0
au,20200105,0
au,20200106,0
au,20200107,0
au,20200108,0
au,20200109,0
au,20200110,0
au,20200111,0
au,20200112,0
au,20200113,0
au,20200114,0
au,20200115,0
au,20200116,0
au,20200117,0
au,20200118,0
au,20200119,0
au,20200120,0
au,20200121,0
au,20200122,0
au,20200123,0
au,20200124,0
au,20200125,1
au,20200126,3
au,20200127,0
au,20200128,0
au,20200129,0
au,20200130,2
au,20200131,1
au,20200201,2
au,20200202,2
au,20200203,0
au,20200204,0
au,20200205,1
au,20200206,1
au,20200207,1
au,20200208,0
au,20200209,0
au,20200210,0
au,20200211,0
au,20200212,0
au,20200213,0
au,20200214,1
au,20200215,0
au,20200216,0
au,20200217,0
au,20200218,0
au,20200219,0
au,20200220,0
au,20200221,2
au,20200222,4
au,20200223,1
au,20200224,0
au,20200225,0
au,20200226,0
au,20200227,1
au,20200228,0
au,20200229,2
au,20200301,1
au,20200302,3
au,20200303,4
au,20200304,8
au,20200305,11
au,20200306,7
au,20200307,4
au,20200308,11
au,20200309,6
au,20200310,20
au,20200311,12
au,20200312,14
au,20200313,30
au,20200314,41
au,20200315,52
au,20200316,49
au,20200317,77
au,20200318,79
au,20200319,111
au,20200320,144
au,20200321,165
au,20200322,224
au,20200323,611
au,20200324,114
au,20200325,600
au,20200326,376
au,20200327,367
au,20200328,212
au,20200329,431
au,20200330,284
au,20200331,464
au,20200401,150
au,20200402,269
au,20200403,248
au,20200404,324
au,20200405,139
au,20200406,57
au,20200407,100
au,20200408,112
au,20200409,96
au,20200410,100
au,20200411,86
au,20200412,51
au,20200413,33
au,20200414,44
au,20200415,50
au,20200416,42
au,20200417,39
au,20200418,36
au,20200419,53
au,20200420,26
au,20200421,13
au,20200422,22
au,20200423,7
au,20200424,13
au,20200425,20
au,20200426,16
au,20200427,10
au,20200428,12
au,20200429,13
au,20200430,8
au,20200501,16
au,20200502,5
au,20200503,16
au,20200504,18
au,20200505,24
au,20200506,24
au,20200507,26
au,20200508,21
au,20200509,18
au,20200510,15
au,20200511,12
au,20200512,7
au,20200513,16
au,20200514,11
au,20200515,14
au,20200516,30
au,20200517,17
au,20200518,9
au,20200519,15
au,20200520,8
au,20200521,11
au,20200522,2
au,20200523,14
au,20200524,11
au,20200525,3
au,20200526,9
au,20200527,15
au,20200528,6
au,20200529,11
au,20200530,23
au,20200531,12
au,20200601,10
au,20200602,9
au,20200603,17
au,20200604,8
au,20200605,11
au,20200606,11
au,20200607,4
au,20200608,5
au,20200609,5
au,20200610,2
au,20200611,9
au,20200612,9
au,20200613,5
au,20200614,12
au,20200615,18
au,20200616,15
au,20200617,12
au,20200618,23
au,20200619,21
au,20200620,18
au,20200621,27
au,20200622,25
au,20200623,13
au,20200624,18
au,20200625,29
au,20200626,37
au,20200627,37
au,20200628,46
au,20200629,45
au,20200630,81
au,20200701,67
au,20200702,86
au,20200703,81
au,20200704,254
au,20200705,107
au,20200706,87
au,20200707,137
au,20200708,169
au,20200709,131
au,20200710,173
au,20200711,300
au,20200712,194
au,20200713,244
au,20200714,183
au,20200715,271
au,20200716,244
au,20200717,315
au,20200718,425
au,20200719,206
au,20200720,361
au,20200721,267
au,20200722,359
au,20200723,468
au,20200724,410
au,20200725,289
au,20200726,355
au,20200727,453
au,20200728,532
au,20200729,369
au,20200730,278
au,20200731,721
au,20200801,602
au,20200802,377
au,20200803,641
au,20200804,395
au,20200805,411
au,20200806,715
au,20200807,418
au,20200808,410
au,20200809,426
au,20200810,386
au,20200811,313
au,20200812,316
au,20200813,414
au,20200814,231
au,20200815,385
au,20200816,292
au,20200817,253
au,20200818,311
au,20200819,174
au,20200820,220
au,20200821,243
au,20200822,171
au,20200823,195
au,20200824,210
au,20200825,104
au,20200826,137
au,20200827,152
au,20200828,117
au,20200829,126
aw,20200313,2
aw,20200320,2
aw,20200324,8
aw,20200325,5
aw,20200326,2
aw,20200327,9
aw,20200328,0
aw,20200329,0
aw,20200330,22
aw,20200401,5
aw,20200402,0
aw,20200403,5
aw,20200404,2
aw,20200405,2
aw,20200406,0
aw,20200407,7
aw,20200408,3
aw,20200409,3
aw,20200410,5
aw,20200411,4
aw,20200412,6
aw,20200413,0
aw,20200414,0
aw,20200415,0
aw,20200416,1
aw,20200417,2
aw,20200418,1
aw,20200419,0
aw,20200420,1
aw,20200421,0
aw,20200422,0
aw,20200423,3
aw,20200424,0
aw,20200425,0
aw,20200426,0
aw,20200427,0
aw,20200428,0
aw,20200429,0
aw,20200430,0
aw,20200501,0
aw,20200502,0
aw,20200503,0
aw,20200504,0
aw,20200505,0
aw,20200506,0
aw,20200507,1
aw,20200508,0
aw,20200509,0
aw,20200510,0
aw,20200511,0
aw,20200512,0
aw,20200513,0
aw,20200514,0
aw,20200515,0
aw,20200516,0
aw,20200517,0
aw,20200518,0
aw,20200519,0
aw,20200520,0
aw,20200521,0
aw,20200522,0
aw,20200523,0
aw,20200524,0
aw,20200525,0
aw,20200526,0
aw,20200527,0
aw,20200528,0
aw,20200529,0
aw,20200530,0
aw,20200531,0
aw,20200601,0
aw,20200602,0
aw,20200603,0
aw,20200604,0
aw,20200605,0
aw,20200606,0
aw,20200607,0
aw,20200608,0
aw,20200609,0
aw,20200610,0
aw,20200611,0
aw,20200612,0
aw,20200613,0
aw,20200614,0
aw,20200615,0
aw,20200616,0
aw,20200617,0
aw,20200618,0
aw,20200619,0
aw,20200620,0
aw,20200621,0
aw,20200622,0
aw,20200623,0
aw,20200624,0
aw,20200625,0
aw,20200626,0
aw,20200627,0
aw,20200628,0
aw,20200629,0
aw,20200630,2
aw,20200701,0
aw,20200702,0
aw,20200703,1
aw,20200704,0
aw,20200705,1
aw,20200706,0
aw,20200707,0
aw,20200708,0
aw,20200709,0
aw,20200710,0
aw,20200711,0
aw,20200712,0
aw,20200713,0
aw,20200714,0
aw,20200715,1
aw,20200716,0
aw,20200717,2
aw,20200718,0
aw,20200719,0
aw,20200720,5
aw,20200721,2
aw,20200722,2
aw,20200723,0
aw,20200724,0
aw,20200725,1
aw,20200726,1
aw,20200727,0
aw,20200728,0
aw,20200729,0
aw,20200730,0
aw,20200731,1
aw,20200801,1
aw,20200802,0
aw,20200803,1
aw,20200804,2
aw,20200805,8
aw,20200806,39
aw,20200807,92
aw,20200808,133
aw,20200809,113
aw,20200810,54
aw,20200811,67
aw,20200812,87
aw,20200813,81
aw,20200814,96
aw,20200815,79
aw,20200816,75
aw,20200817,54
aw,20200818,19
aw,20200819,0
aw,20200820,175
aw,20200821,91
aw,20200822,77
aw,20200823,70
aw,20200824,34
aw,20200825,60
aw,20200826,42
aw,20200827,90
aw,20200828,88
aw,20200829,58
az,20191231,0
az,20200101,0
az,20200102,0
az,20200103,0
az,20200104,0
az,20200105,0
az,20200106,0
az,20200107,0
az,20200108,0
az,20200109,0
az,20200110,0
az,20200111,0
az,20200112,0
az,20200113,0
az,20200114,0
az,20200115,0
az,20200116,0
az,20200117,0
az,20200118,0
az,20200119,0
az,20200120,0
az,20200121,0
az,20200122,0
az,20200123,0
az,20200124,0
az,20200125,0
az,20200126,0
az,20200127,0
az,20200128,0
az,20200129,0
az,20200130,0
az,20200131,0
az,20200201,0
az,20200202,0
az,20200203,0
az,20200204,0
az,20200205,0
az,20200206,0
az,20200207,0
az,20200208,0
az,20200209,0
az,20200210,0
az,20200211,0
az,20200212,0
az,20200213,0
az,20200214,0
az,20200215,0
az,20200216,0
az,20200217,0
az,20200218,0
az,20200219,0
az,20200220,0
az,20200221,0
az,20200222,0
az,20200223,0
az,20200224,0
az,20200225,0
az,20200226,0
az,20200227,0
az,20200228,0
az,20200229,1
az,20200301,0
az,20200302,2
az,20200306,3
az,20200307,3
az,20200311,2
az,20200312,2
az,20200313,0
az,20200315,6
az,20200316,0
az,20200317,0
az,20200318,9
az,20200319,6
az,20200320,10
az,20200321,0
az,20200322,9
az,20200323,12
az,20200324,7
az,20200325,15
az,20200326,6
az,20200327,29
az,20200328,43
az,20200329,17
az,20200330,27
az,20200331,64
az,20200401,25
az,20200402,61
az,20200403,41
az,20200404,43
az,20200405,78
az,20200406,63
az,20200407,57
az,20200408,76
az,20200409,105
az,20200410,104
az,20200411,65
az,20200412,67
az,20200413,40
az,20200414,50
az,20200415,49
az,20200416,56
az,20200417,30
az,20200418,57
az,20200419,33
az,20200420,25
az,20200421,38
az,20200422,44
az,20200423,38
az,20200424,30
az,20200425,44
az,20200426,25
az,20200427,28
az,20200428,33
az,20200429,39
az,20200430,49
az,20200501,38
az,20200502,50
az,20200503,40
az,20200504,38
az,20200505,52
az,20200506,76
az,20200507,67
az,20200508,77
az,20200509,75
az,20200510,143
az,20200511,97
az,20200512,70
az,20200513,104
az,20200514,65
az,20200515,121
az,20200516,101
az,20200517,158
az,20200518,136
az,20200519,13
az,20200520,231
az,20200521,113
az,20200522,118
az,20200523,106
az,20200524,127
az,20200525,140
az,20200526,149
az,20200527,132
az,20200528,165
az,20200529,191
az,20200530,230
az,20200531,257
az,20200601,248
az,20200602,168
az,20200603,273
az,20200604,325
az,20200605,262
az,20200606,338
az,20200607,379
az,20200608,314
az,20200609,323
az,20200610,315
az,20200611,339
az,20200612,352
az,20200613,336
az,20200614,352
az,20200615,387
az,20200616,367
az,20200617,338
az,20200618,329
az,20200619,338
az,20200620,438
az,20200621,471
az,20200622,491
az,20200623,478
az,20200624,508
az,20200625,590
az,20200626,547
az,20200627,517
az,20200628,521
az,20200629,534
az,20200630,544
az,20200701,556
az,20200702,588
az,20200703,572
az,20200704,583
az,20200705,534
az,20200706,523
az,20200707,513
az,20200708,537
az,20200709,542
az,20200710,548
az,20200711,526
az,20200712,531
az,20200713,520
az,20200714,529
az,20200715,543
az,20200716,559
az,20200717,493
az,20200718,471
az,20200719,497
az,20200720,388
az,20200721,369
az,20200722,352
az,20200723,391
az,20200724,347
az,20200725,332
az,20200726,321
az,20200727,417
az,20200728,396
az,20200729,412
az,20200730,363
az,20200731,339
az,20200801,318
az,20200802,279
az,20200803,286
az,20200804,241
az,20200805,226
az,20200806,193
az,20200807,144
az,20200808,129
az,20200809,105
az,20200810,87
az,20200811,79
az,20200812,84
az,20200813,93
az,20200814,91
az,20200815,103
az,20200816,89
az,20200817,112
az,20200818,124
az,20200819,131
az,20200820,146
az,20200821,139
az,20200822,162
az,20200823,184
az,20200824,169
az,20200825,152
az,20200826,133
az,20200827,148
az,20200828,137
az,20200829,142
ba,20200306,2
ba,20200312,1
ba,20200313,0
ba,20200316,15
ba,20200317,3
ba,20200318,9
ba,20200319,5
ba,20200320,9
ba,20200321,18
ba,20200322,30
ba,20200323,33
ba,20200324,6
ba,20200325,33
ba,20200326,9
ba,20200327,40
ba,20200328,20
ba,20200329,24
ba,20200330,66
ba,20200331,30
ba,20200401,60
ba,20200402,51
ba,20200403,68
ba,20200404,54
ba,20200405,46
ba,20200406,31
ba,20200407,32
ba,20200408,86
ba,20200409,35
ba,20200410,59
ba,20200411,26
ba,20200412,47
ba,20200413,59
ba,20200414,21
ba,20200415,45
ba,20200416,27
ba,20200417,52
ba,20200418,58
ba,20200419,44
ba,20200420,15
ba,20200421,31
ba,20200422,40
ba,20200423,27
ba,20200424,46
ba,20200425,7
ba,20200426,65
ba,20200427,31
ba,20200428,48
ba,20200429,24
ba,20200430,101
ba,20200501,68
ba,20200502,25
ba,20200503,58
ba,20200504,17
ba,20200505,69
ba,20200506,20
ba,20200507,40
ba,20200508,41
ba,20200509,43
ba,20200510,22
ba,20200511,25
ba,20200512,25
ba,20200513,16
ba,20200514,23
ba,20200515,35
ba,20200516,21
ba,20200517,30
ba,20200518,22
ba,20200519,14
ba,20200520,16
ba,20200521,15
ba,20200522,18
ba,20200523,20
ba,20200524,19
ba,20200525,9
ba,20200526,5
ba,20200527,10
ba,20200528,19
ba,20200529,28
ba,20200530,22
ba,20200531,9
ba,20200601,16
ba,20200602,14
ba,20200603,11
ba,20200604,16
ba,20200605,43
ba,20200606,12
ba,20200607,31
ba,20200608,37
ba,20200609,30
ba,20200610,24
ba,20200611,49
ba,20200612,55
ba,20200613,61
ba,20200614,48
ba,20200615,61
ba,20200616,38
ba,20200617,45
ba,20200618,60
ba,20200619,58
ba,20200620,86
ba,20200621,66
ba,20200622,77
ba,20200623,93
ba,20200624,63
ba,20200625,88
ba,20200626,119
ba,20200627,140
ba,20200628,173
ba,20200629,108
ba,20200630,128
ba,20200701,110
ba,20200702,153
ba,20200703,182
ba,20200704,172
ba,20200705,289
ba,20200706,144
ba,20200707,64
ba,20200708,161
ba,20200709,250
ba,20200710,219
ba,20200711,315
ba,20200712,318
ba,20200713,164
ba,20200714,95
ba,20200715,197
ba,20200716,231
ba,20200717,274
ba,20200718,227
ba,20200719,256
ba,20200720,288
ba,20200721,139
ba,20200722,195
ba,20200723,330
ba,20200724,344
ba,20200725,2
ba,20200726,302
ba,20200727,305
ba,20200728,429
ba,20200729,268
ba,20200730,0
ba,20200731,678
ba,20200801,0
ba,20200802,431
ba,20200803,233
ba,20200804,188
ba,20200805,562
ba,20200806,288
ba,20200807,251
ba,20200808,290
ba,20200809,402
ba,20200810,236
ba,20200811,173
ba,20200812,210
ba,20200813,253
ba,20200814,223
ba,20200815,350
ba,20200816,1
ba,20200817,0
ba,20200818,500
ba,20200819,316
ba,20200820,340
ba,20200821,338
ba,20200822,363
ba,20200823,0
ba,20200824,508
ba,20200825,127
ba,20200826,297
ba,20200827,285
ba,20200828,311
ba,20200829,294
bb,20200318,1
bb,20200319,0
bb,20200320,1
bb,20200321,4
bb,20200322,8
bb,20200323,3
bb,20200324,0
bb,20200325,1
bb,20200326,0
bb,20200327,6
bb,20200328,0
bb,20200329,2
bb,20200330,7
bb,20200331,1
bb,20200401,0
bb,20200402,11
bb,20200403,0
bb,20200404,0
bb,20200405,6
bb,20200406,5
bb,20200407,4
bb,20200408,3
bb,20200409,0
bb,20200410,3
bb,20200411,1
bb,20200412,1
bb,20200413,3
bb,20200414,1
bb,20200415,1
bb,20200416,2
bb,20200417,0
bb,20200418,0
bb,20200419,0
bb,20200420,0
bb,20200421,0
bb,20200422,0
bb,20200423,1
bb,20200424,0
bb,20200425,0
bb,20200426,3
bb,20200427,0
bb,20200428,1
bb,20200429,0
bb,20200430,0
bb,20200501,1
bb,20200502,0
bb,20200503,0
bb,20200504,1
bb,20200505,0
bb,20200506,0
bb,20200507,0
bb,20200508,0
bb,20200509,1
bb,20200510,1
bb,20200511,0
bb,20200512,0
bb,20200513,1
bb,20200514,0
bb,20200515,0
bb,20200516,0
bb,20200517,1
bb,20200518,2
bb,20200519,0
bb,20200520,2
bb,20200521,0
bb,20200522,0
bb,20200523,0
bb,20200524,2
bb,20200525,0
bb,20200526,0
bb,20200527,0
bb,20200528,0
bb,20200529,0
bb,20200530,0
bb,20200531,0
bb,20200601,0
bb,20200602,0
bb,20200603,0
bb,20200604,0
bb,20200605,0
bb,20200606,0
bb,20200607,0
bb,20200608,0
bb,20200609,0
bb,20200610,0
bb,20200611,4
bb,20200612,0
bb,20200613,0
bb,20200614,0
bb,20200615,0
bb,20200616,1
bb,20200617,0
bb,20200618,0
bb,20200619,0
bb,20200620,0
bb,20200621,0
bb,20200622,0
bb,20200623,0
bb,20200624,0
bb,20200625,0
bb,20200626,0
bb,20200627,0
bb,20200628,0
bb,20200629,0
bb,20200630,0
bb,20200701,0
bb,20200702,0
bb,20200703,0
bb,20200704,0
bb,20200705,0
bb,20200706,1
bb,20200707,0
bb,20200708,0
bb,20200709,0
bb,20200710,0
bb,20200711,0
bb,20200712,5
bb,20200713,0
bb,20200714,0
bb,20200715,0
bb,20200716,1
bb,20200717,0
bb,20200718,0
bb,20200719,0
bb,20200720,1
bb,20200721,1
bb,20200722,0
bb,20200723,0
bb,20200724,0
bb,20200725,2
bb,20200726,0
bb,20200727,2
bb,20200728,0
bb,20200729,0
bb,20200730,0
bb,20200731,0
bb,20200801,0
bb,20200802,12
bb,20200803,10
bb,20200804,0
bb,20200805,0
bb,20200806,1
bb,20200807,0
bb,20200808,5
bb,20200809,0
bb,20200810,4
bb,20200811,1
bb,20200812,0
bb,20200813,0
bb,20200814,1
bb,20200815,4
bb,20200816,2
bb,20200817,1
bb,20200818,1
bb,20200819,1
bb,20200820,2
bb,20200821,1
bb,20200822,1
bb,20200823,1
bb,20200824,3
bb,20200825,0
bb,20200826,3
bb,20200827,1
bb,20200828,0
bb,20200829,1
bd,20200309,3
bd,20200315,0
bd,20200317,2
bd,20200318,3
bd,20200319,2
bd,20200320,0
bd,20200321,7
bd,20200322,7
bd,20200323,3
bd,20200324,6
bd,20200325,6
bd,20200326,0
bd,20200327,9
bd,20200328,0
bd,20200329,0
bd,20200330,1
bd,20200331,0
bd,20200401,2
bd,20200402,3
bd,20200403,2
bd,20200404,5
bd,20200405,9
bd,20200406,18
bd,20200407,35
bd,20200408,41
bd,20200409,54
bd,20200410,112
bd,20200411,94
bd,20200412,58
bd,20200413,139
bd,20200414,182
bd,20200415,209
bd,20200416,219
bd,20200417,341
bd,20200418,266
bd,20200419,306
bd,20200420,312
bd,20200421,492
bd,20200422,434
bd,20200423,390
bd,20200424,414
bd,20200425,503
bd,20200426,309
bd,20200427,418
bd,20200428,497
bd,20200429,549
bd,20200430,641
bd,20200501,564
bd,20200502,571
bd,20200503,552
bd,20200504,665
bd,20200505,688
bd,20200506,786
bd,20200507,790
bd,20200508,706
bd,20200509,709
bd,20200510,636
bd,20200511,887
bd,20200512,1034
bd,20200513,969
bd,20200514,1162
bd,20200515,1041
bd,20200516,1202
bd,20200517,930
bd,20200518,1273
bd,20200519,1602
bd,20200520,1251
bd,20200521,1617
bd,20200522,1773
bd,20200523,1694
bd,20200524,1873
bd,20200525,1532
bd,20200526,1975
bd,20200527,1166
bd,20200528,1541
bd,20200529,2029
bd,20200530,2523
bd,20200531,1764
bd,20200601,2545
bd,20200602,2381
bd,20200603,2911
bd,20200604,2695
bd,20200605,2423
bd,20200606,2828
bd,20200607,2635
bd,20200608,2743
bd,20200609,2735
bd,20200610,3171
bd,20200611,3190
bd,20200612,3187
bd,20200613,3471
bd,20200614,2856
bd,20200615,3141
bd,20200616,3099
bd,20200617,3862
bd,20200618,4008
bd,20200619,3803
bd,20200620,3243
bd,20200621,3240
bd,20200622,3531
bd,20200623,3480
bd,20200624,3412
bd,20200625,3462
bd,20200626,3946
